generation,max_fitness,avg_fitness,std_fitness
0,0.31,0.16714285714285715,0.08229695690392361
1,0.25,0.18714285714285717,0.03410667538946664
2,0.5,0.2938095238095238,0.05533243176054299
3,0.5,0.37333333333333335,0.055320136119838506
4,0.57,0.47952380952380946,0.03981818087688928
5,0.55,0.5104761904761905,0.016468206157895807
6,0.62,0.5452380952380951,0.021738499448596803
7,0.6,0.5538095238095236,0.019874892147342078
8,0.63,0.558095238095238,0.0321631329347967
9,0.64,0.5523809523809523,0.03249978196333628
10,0.61,0.5442857142857142,0.029692299558323598
11,0.65,0.5647619047619047,0.03332652991794797
12,0.64,0.5804761904761907,0.024780213011919395
13,0.67,0.6071428571428572,0.03057276365576102
14,0.68,0.5952380952380953,0.02838830202055026
15,0.67,0.6219047619047618,0.028887144548767833
16,0.69,0.6033333333333333,0.030912061651652358
17,0.64,0.5942857142857142,0.019656921371952678
18,0.64,0.5766666666666669,0.02211083193570264
19,0.67,0.6014285714285715,0.03454268777775646
20,0.69,0.6109523809523809,0.03037931030045064
21,0.69,0.6185714285714285,0.02512553515861509
22,0.66,0.6238095238095236,0.020581126461880313
23,0.69,0.6257142857142856,0.024605734633835842
24,0.73,0.6642857142857144,0.028713930346059683
25,0.69,0.6519047619047622,0.01762548145078262
26,0.81,0.7090476190476189,0.037148961647318256
27,0.77,0.7090476190476189,0.03006417927174209
28,0.75,0.7085714285714284,0.020303814862216996
29,0.79,0.7280952380952384,0.024224947318051266
30,0.78,0.7333333333333336,0.022537446792760457
31,0.8,0.7400000000000003,0.021157009420498175
32,0.82,0.7600000000000001,0.025819888974716126
33,0.79,0.7471428571428573,0.021852940772540526
34,0.78,0.7371428571428573,0.02249716535431948
35,0.81,0.7533333333333334,0.021006423809631233
36,0.82,0.7571428571428573,0.028973363324145268
37,0.8,0.7419047619047622,0.027880535558675163
38,0.78,0.7371428571428575,0.020503857277724767
39,0.83,0.7504761904761907,0.03657688451366004
40,0.8,0.7314285714285718,0.023761857047380302
41,0.84,0.7500000000000002,0.029113897843110054
42,0.78,0.7314285714285718,0.01958758457257443
43,0.79,0.7333333333333337,0.016134356520092794
44,0.77,0.7242857142857142,0.024989793835051313
45,0.82,0.7300000000000001,0.029600514796038205
46,0.77,0.7223809523809525,0.01949475189567499
47,0.75,0.7066666666666664,0.021675822241411503
48,0.76,0.7028571428571426,0.025287462947336668
49,0.75,0.6866666666666666,0.028674417556808735
50,0.72,0.6852380952380951,0.016509462688913984
51,0.76,0.6928571428571428,0.03560936970636173
52,0.73,0.6847619047619047,0.021738499448596786
53,0.74,0.6685714285714288,0.02493529040302102
54,0.71,0.6680952380952382,0.01966845374101273
55,0.72,0.6704761904761906,0.022355608751058086
56,0.71,0.65,0.02725540575476987
57,0.69,0.6457142857142859,0.01706330749254183
58,0.71,0.656666666666667,0.02007920823076953
59,0.76,0.6485714285714284,0.039914875408944527
60,0.73,0.6504761904761907,0.025161609168805537
61,0.68,0.6295238095238093,0.0212639176778725
62,0.66,0.6190476190476188,0.01849189317995011
63,0.73,0.6266666666666666,0.032853692020305414
64,0.73,0.627142857142857,0.03396677047643241
65,0.7,0.6104761904761904,0.03497974794706088
