generation,max_fitness,avg_fitness,std_fitness
0,0.94,0.8261904761904763,0.07390316640398534
1,0.97,0.9461904761904762,0.010454523047666739
2,0.96,0.9361904761904764,0.01290115922299431
3,0.87,0.8414285714285713,0.015518257844571752
4,0.86,0.8180952380952384,0.017893613550529437
5,0.82,0.7847619047619047,0.01366923818514983
6,0.81,0.7709523809523808,0.020680048333912838
7,0.8,0.7685714285714286,0.01612029607601026
8,0.78,0.7509523809523811,0.014769583256448416
9,0.8,0.7442857142857144,0.021285234893930503
10,0.77,0.7319047619047623,0.021295885499998016
11,0.8,0.7347619047619051,0.025933807246076402
12,0.83,0.7319047619047622,0.030177103843342597
13,0.76,0.7219047619047619,0.01707659150194393
14,0.77,0.744761904761905,0.014677176197545196
15,0.79,0.735714285714286,0.02237588595137284
16,0.79,0.7319047619047623,0.01707659150194393
17,0.79,0.745714285714286,0.020135594773205708
18,0.77,0.7247619047619052,0.014677176197545196
19,0.77,0.7238095238095241,0.015576597365520134
20,0.75,0.7200000000000001,0.015735915849388875
21,0.77,0.7119047619047616,0.021295885499998016
22,0.74,0.7014285714285713,0.015518257844571743
23,0.78,0.707142857142857,0.02528746294733669
24,0.73,0.6919047619047618,0.02038184243717397
25,0.71,0.6728571428571429,0.015163507931514879
26,0.72,0.6619047619047621,0.023221305409974476
27,0.68,0.6542857142857146,0.015605685341118052
28,0.71,0.6361904761904759,0.03415318300388783
29,0.65,0.6157142857142857,0.021728065802952085
30,0.68,0.619047619047619,0.01973750645339307
31,0.68,0.6090476190476191,0.02958518965144587
32,0.66,0.5985714285714285,0.023357616130344254
33,0.65,0.5923809523809525,0.02561710029773861
34,0.65,0.5900000000000001,0.024299715851758233
35,0.61,0.5742857142857145,0.01678191446352958
36,0.62,0.5852380952380953,0.01679542103671275
37,0.63,0.574761904761905,0.02342547404999778
38,0.64,0.5814285714285716,0.026598552464321783
39,0.68,0.6038095238095238,0.031240418032108072
40,0.68,0.6123809523809522,0.022233557199864307
41,0.7,0.6466666666666666,0.024944382578492935
42,0.71,0.6680952380952382,0.016218463205644185
43,0.75,0.6904761904761905,0.024971639242146435
44,0.74,0.6999999999999998,0.023094010767585015
45,0.76,0.706190476190476,0.02081121274610683
46,0.75,0.7166666666666666,0.017548119783512662
47,0.77,0.7271428571428574,0.0172220393524049
48,0.8,0.7376190476190478,0.023483481916072316
49,0.78,0.7366666666666669,0.015532863266952477
50,0.77,0.7252380952380956,0.015922146187905238
51,0.82,0.7495238095238098,0.029837047995848662
52,0.78,0.7566666666666667,0.015836465855538957
53,0.84,0.7614285714285715,0.022946254863155727
54,0.78,0.7609523809523809,0.01064794274999901
55,0.78,0.750952380952381,0.014443572274383917
56,0.83,0.7695238095238094,0.023999244130198397
57,0.81,0.7757142857142857,0.017063307492541844
58,0.81,0.7666666666666666,0.017817416127494975
59,0.81,0.7585714285714287,0.02122121900491163
60,0.82,0.7619047619047619,0.02195646073028287
61,0.83,0.7666666666666666,0.024364950105649583
62,0.81,0.7776190476190475,0.015400915836948801
63,0.79,0.7638095238095237,0.016468206157895807
64,0.84,0.7785714285714285,0.020537008240807453
65,0.82,0.7876190476190474,0.016591667990651766
66,0.81,0.7714285714285714,0.023761857047380302
67,0.84,0.7761904761904761,0.025907562873781785
68,0.8,0.769047619047619,0.018747637795266232
69,0.82,0.7828571428571427,0.012777531299998795
70,0.85,0.787142857142857,0.022707845747745453
71,0.84,0.7890476190476189,0.02201833908894644
72,0.82,0.7890476190476188,0.011914281907806476
73,0.84,0.7976190476190474,0.02201833908894644
74,0.85,0.7923809523809521,0.019248936125150218
75,0.84,0.7838095238095237,0.023999244130198386
76,0.81,0.7795238095238094,0.016468206157895807
77,0.84,0.7861904761904761,0.024780213011919395
78,0.81,0.7866666666666665,0.01613435652009279
79,0.81,0.7766666666666666,0.015836465855538957
80,0.84,0.7885714285714284,0.021665358411575852
81,0.84,0.7833333333333331,0.023970881806958503
82,0.82,0.7761904761904762,0.01526782813512514
83,0.84,0.7819047619047618,0.019909090438444632
84,0.85,0.7752380952380952,0.023828563815612956
85,0.83,0.7699999999999999,0.02350278605572013
86,0.8,0.7809523809523808,0.017156079556811275
87,0.82,0.7823809523809522,0.01715607955681125
88,0.82,0.7757142857142857,0.01590789817951435
89,0.82,0.7685714285714286,0.020067911910195697
90,0.82,0.769047619047619,0.01899994032691429
91,0.8,0.7642857142857143,0.017340134720031562
92,0.82,0.7619047619047619,0.0210710922760358
93,0.85,0.7680952380952378,0.023015325663989665
94,0.82,0.7619047619047619,0.022597734319437478
95,0.79,0.7571428571428571,0.013144927373183117
96,0.81,0.7709523809523808,0.01570706904997205
97,0.82,0.7628571428571428,0.020033984731392986
98,0.78,0.76,0.011126972805283745
99,0.8,0.7609523809523809,0.016876233473018445
100,0.83,0.7490476190476192,0.0213596776114341
101,0.81,0.7623809523809523,0.02348348191607231
102,0.8,0.744761904761905,0.019178124348192653
103,0.79,0.7523809523809525,0.018491893179950113
104,0.84,0.76,0.027774602993176554
105,0.79,0.752857142857143,0.01880801681726811
106,0.81,0.76,0.01851640199545105
107,0.82,0.7771428571428571,0.020270282527421683
108,0.82,0.7657142857142857,0.020832993194502252
109,0.83,0.7657142857142857,0.026108095546424376
110,0.82,0.7676190476190476,0.025986216475509055
111,0.82,0.7771428571428571,0.019059520091609054
112,0.84,0.779047619047619,0.025430533186321304
113,0.83,0.7676190476190475,0.01715607955681125
114,0.82,0.7699999999999998,0.01877181270897812
115,0.84,0.7747619047619045,0.02084387488403742
116,0.82,0.7733333333333332,0.023570226039551594
117,0.81,0.7785714285714285,0.01934294858246659
118,0.8,0.779047619047619,0.01305838971504962
119,0.84,0.7904761904761903,0.024587296463667772
120,0.83,0.7838095238095237,0.01587936381003149
121,0.84,0.7857142857142856,0.021060327988091397
122,0.84,0.785238095238095,0.01679542103671276
123,0.81,0.7795238095238094,0.014952684255340567
124,0.85,0.7895238095238093,0.02235560875105809
125,0.81,0.7795238095238094,0.013265131692556316
126,0.87,0.788095238095238,0.027709212430430768
127,0.82,0.7819047619047618,0.016218463205644195
128,0.88,0.7914285714285711,0.028163758252611894
129,0.84,0.7957142857142854,0.015907898179514334
130,0.82,0.7799999999999999,0.019023794624226834
131,0.83,0.7914285714285711,0.018070158058105003
132,0.86,0.788095238095238,0.0249988661874413
133,0.85,0.7957142857142854,0.021946130708196
134,0.83,0.7909523809523806,0.01849189317995008
135,0.82,0.7866666666666665,0.014584183648679576
136,0.8,0.7776190476190475,0.01411003084764673
137,0.85,0.7938095238095235,0.021486693662244708
138,0.83,0.7876190476190474,0.02286706134008183
139,0.87,0.7814285714285713,0.02623805202658268
140,0.84,0.7876190476190474,0.01874763779526621
141,0.85,0.7876190476190474,0.023885592769494188
142,0.83,0.7738095238095236,0.017036708399998393
143,0.81,0.7723809523809523,0.014769583256448414
144,0.82,0.784285714285714,0.015605685341118038
145,0.82,0.778095238095238,0.01990909043844465
146,0.83,0.779047619047619,0.020214271692182015
147,0.83,0.777142857142857,0.020270282527421683
148,0.88,0.7947619047619044,0.024614948539657303
149,0.86,0.7804761904761903,0.0221415770239289
150,0.83,0.7799999999999999,0.023502786055720114
151,0.84,0.7823809523809522,0.019248936125150218
152,0.85,0.7823809523809522,0.02447637576361217
153,0.82,0.7804761904761903,0.012901159222994344
154,0.83,0.7785714285714285,0.020303814862216996
155,0.82,0.7919047619047617,0.014677176197545187
156,0.84,0.7799999999999999,0.025071326821120333
157,0.81,0.7809523809523808,0.01150766283199484
158,0.84,0.7785714285714282,0.02493529040302104
159,0.85,0.7928571428571426,0.024716074804497088
160,0.84,0.7814285714285713,0.019342948582466563
161,0.8,0.7757142857142857,0.01178030178747904
162,0.81,0.7761904761904761,0.014630753805464027
163,0.85,0.7771428571428571,0.021412692529444874
164,0.82,0.7799999999999999,0.01825741858350554
165,0.83,0.7814285714285713,0.017261494247992247
166,0.87,0.7742857142857142,0.027355060221609665
167,0.81,0.7714285714285712,0.01780468485318089
168,0.82,0.778095238095238,0.01592214618790523
169,0.83,0.7761904761904762,0.018638462657886597
170,0.86,0.787142857142857,0.023328473740792163
171,0.82,0.7776190476190475,0.016302135970117797
172,0.83,0.7771428571428571,0.024327694808466287
173,0.81,0.7747619047619045,0.015312319229346229
174,0.83,0.7814285714285713,0.01753519299002092
175,0.83,0.7866666666666665,0.02189440749061456
176,0.82,0.7747619047619045,0.019909090438444646
177,0.83,0.7804761904761903,0.019142620230706456
178,0.78,0.7699999999999999,0.008728715609439703
179,0.81,0.769047619047619,0.017431433540688705
180,0.83,0.771904761904762,0.02382856381561296
181,0.8,0.7676190476190475,0.01376841170933426
