generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0.92,0.553608864739409,0.022530689839029727,0.6813083946111957,0.6535396547492339,0.12152688065586637,0.2842238079946948,0.733755705647929,0.3598777709885892,0.8988240597437627,0.866502962465838
39,0.88,0.12969951743517627,0.0,0.07593626984474708,0.02403447217539299,0.16211989370296892,0.0,0.0,0.19503359507411597,0.09672748214469558,0.9945815433874554
41,0.88,0.07001417330882564,0.0,0.18491319883031096,0.043722000058085804,0.06520802938003667,0.08436019344058769,0.22145035011231953,0.1480105248340463,0.1859122436326228,1.0
49,0.88,0.0,0.02647244472947123,0.3442430716891151,0.01704025865618125,0.03348869540554032,0.07525347729205036,0.7131855740935824,0.26346348350040055,0.0,1.0
51,0.88,0.0,0.0,0.40757120371432376,0.0,0.15223820935790056,0.0,0.49463579449417255,0.0,0.0,1.0
29,0.87,0.0,0.09662925109917747,0.33291264073334936,0.0,0.08556667908054914,0.0,0.2397150000331625,0.0,0.512931621770568,1.0
35,0.87,0.41337979825179605,0.03011314135070758,0.0061646994536613126,0.12645888797556565,0.044597355631237214,0.0,0.30906977208675107,0.1500895252948658,0.0,1.0
31,0.86,0.01615509984709269,0.05363806431005141,0.2276058275321279,0.11372798579771383,0.20793521884072455,0.058893067184906917,0.16390925530136355,0.0,0.5342451278149206,1.0
33,0.86,0.0,0.0,0.5137479499562223,0.08997726769683054,0.0,0.0,0.2346147476138295,0.17966514651743226,0.5843667208799521,0.9630670525015621
36,0.86,0.06821772141698548,0.0,0.20779552001370194,0.07728727643392651,0.0,0.05132781848673768,0.17876232598571465,0.10067376240738389,0.1133170927613353,1.0
44,0.85,0.0,0.0,0.27256435509217575,0.0,0.12797794876883803,0.05125530213149837,0.6708359779716316,0.2703716145904916,0.16235636435102546,1.0
53,0.85,0.7838314527678087,0.10745746412386681,0.36639389487700297,0.0,0.022314722696947484,0.0,0.0,0.5814576290217074,0.0,1.0
22,0.84,0.4704133553663889,0.2433354145565076,0.3233287882164887,0.29694149792258034,0.23887589004015483,0.0,0.35942751429072595,0.2946779925677234,0.8971604639396381,1.0
28,0.84,0.21793891395709153,0.14177288752235806,0.11593812826168486,0.03495836043057122,0.3388984163877697,0.0,0.46555686053164164,0.40373979928294956,0.7386916299918315,1.0
30,0.84,0.0,0.12464350338961198,0.3529929951938435,0.0,0.03700919499492577,0.0,0.21534070795912447,0.0,0.6413116086249894,1.0
