generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0.92,0.553608864739409,0.022530689839029727,0.6813083946111957,0.6535396547492339,0.12152688065586637,0.2842238079946948,0.733755705647929,0.3598777709885892,0.8988240597437627,0.866502962465838
1,0.79,0.0,0.41847694608490094,0.25226529813236864,0.6404036067664604,0.18531655010778186,0.6851666878596043,0.8062283487910877,0.8463136106532603,0.07960748752885138,0.8572186807787019
2,0.77,0.4435935578706903,0.5258994273550379,0.32940785631854813,0.9738727723941274,0.5987382711269519,0.12700309230064066,0.16683953638103488,0.0,0.6663233040142782,0.015782084022746543
3,0.81,0.4739848459678303,0.4120287546110814,0.10776275682688025,0.9045671489968428,0.6551256153292251,0.3163011952825373,0.13461889297173735,0.1221468369897036,0.19449229970923512,0.7016155989869968
4,0.74,0.3181718594432903,0.33196821931966236,0.4260819291522361,1.0,0.5446783054586367,0.3104378957893279,0.17870430453945027,0.2329913037061604,0.8642274632029769,0.07421236737509049
5,0.72,0.5554944659635875,0.32842497250477276,0.5299467311005988,0.7862797710278064,0.754059806004633,0.1232644785542157,0.12776938209354918,0.0,0.8544428315286448,0.0
6,0.69,0.10349311949699436,0.34822913160096963,0.3660576826776929,0.9260389033901257,0.4079245590588611,0.47465676869858303,0.07679862400940109,0.0,0.8040253538174432,0.0
7,0.75,0.023191182982219262,0.18796104065120034,0.6012065050337826,0.897050431261941,0.48746609614631164,0.023006785684296423,0.2251742138246256,0.0,0.7875273588880796,0.023209373303409442
8,0.75,0.04851468113750675,0.8185514588516025,0.42832053107405516,1.0,0.2738102930824336,0.0,0.22590817345912592,0.24620014317827724,1.0,0.09225584301763926
9,0.68,0.002801228261370539,1.0,0.4595168540922409,0.7238600960643122,0.6200421438965854,0.0,0.14469606875838273,0.1279282580134714,1.0,0.061021538334180406
10,0.68,0.12361570195565907,0.022419752111302628,0.9801075389308337,1.0,0.8115579776655656,0.0,0.5203971838428082,0.0,0.755959656479344,0.0
11,0.7,0.024035376483965636,0.0,1.0,1.0,0.6400003314917146,0.0,0.47300146635199286,0.058479166463009984,1.0,0.0
12,0.7,0.06598859853954084,0.0,0.42526121067569994,0.8707983743897699,0.682560205991601,0.019047636575516877,0.2747085358901519,0.05435755725221672,1.0,0.003101246083292389
13,0.7,0.3210434100874737,0.0393340518151577,0.8603995420175533,0.8298414762612871,0.5601555097509865,0.0,0.37305488653207486,0.0,1.0,0.07426110649750468
14,0.65,0.0,0.07735203412079464,0.932557684556591,1.0,0.04761408916351356,0.0,0.23275975838651303,0.08026332137262313,1.0,0.2202822151814125
15,0.64,0.18067380478828493,0.16904871365698423,0.9716074955975245,0.6779315874856552,0.0,0.06945837824118374,0.3655836839867007,0.21247497935398021,0.985647199752398,0.0
16,0.68,0.1321025576623224,0.11817112603944292,0.9302837747557502,0.6497455373516485,0.04817207875882305,0.0,0.0,0.0861554757181225,0.9008678704435232,0.28867788281742734
17,0.66,0.05831674125526799,0.06111635929516162,0.9027847104249598,0.525159371024454,0.0576365800738628,0.0,0.2678791427206871,0.0,0.9980786149812394,0.09191246636932741
18,0.63,0.1432757663245881,0.017004847074580824,0.45659637776386885,0.3460857350355098,0.1432516072171426,0.0,0.3942088758589815,0.3885292243653217,1.0,0.2820296348030242
19,0.69,0.04819090189561653,0.20015287165627155,0.775178276004182,0.3764050215615946,0.028614955347097598,0.0,0.05015669201232492,0.10273131672478397,0.9676754931783983,0.3794293985487772
20,0.73,0.3018632343317453,0.0,0.7850710887519033,0.20778501302741903,0.065124920445608,0.07737621744074336,0.27608498581157154,0.3464117619017035,0.9824010329242115,0.48164714862370106
21,0.73,0.06861431914708523,0.18330006427483048,0.605960141990773,0.34779709271050935,0.12636957554307832,0.03247512985015194,0.0736482963939698,0.048687500286186014,0.9862686612849454,0.4900808279078329
22,0.84,0.4704133553663889,0.2433354145565076,0.3233287882164887,0.29694149792258034,0.23887589004015483,0.0,0.35942751429072595,0.2946779925677234,0.8971604639396381,1.0
23,0.8,0.2518766147554399,0.07684811796048505,0.7092798531677481,0.22980307607205502,0.20586739166135354,0.0,0.5170577179111169,0.07233120555909581,0.9343735097718551,0.7060145349921488
24,0.83,0.17607256990598213,0.27043740128612515,0.5345040801652451,0.20452022061977565,0.21949076809656667,0.09930976996707128,0.34552000717893483,0.5796321582033065,0.805254946853876,1.0
25,0.79,0.19247715238423585,0.03832340748005286,0.30494923668130763,0.12407871224896785,0.4436811264800188,0.15680105349866585,0.34474083389581406,0.03881070080068254,0.6966320574269897,1.0
26,0.82,0.4725056409874842,0.1383317659382299,0.2130101250031307,0.19777427675368586,0.016917941636527004,0.040661260538137255,0.0,0.029760767944574933,0.6379442034888488,1.0
27,0.83,0.11550963913144513,0.2263712382181387,0.558769979546901,0.08645054439850333,0.13892183562231952,0.0,0.03425546964679482,0.6072467689449244,0.8038776357117627,1.0
28,0.84,0.21793891395709153,0.14177288752235806,0.11593812826168486,0.03495836043057122,0.3388984163877697,0.0,0.46555686053164164,0.40373979928294956,0.7386916299918315,1.0
29,0.87,0.0,0.09662925109917747,0.33291264073334936,0.0,0.08556667908054914,0.0,0.2397150000331625,0.0,0.512931621770568,1.0
30,0.84,0.0,0.12464350338961198,0.3529929951938435,0.0,0.03700919499492577,0.0,0.21534070795912447,0.0,0.6413116086249894,1.0
31,0.86,0.01615509984709269,0.05363806431005141,0.2276058275321279,0.11372798579771383,0.20793521884072455,0.058893067184906917,0.16390925530136355,0.0,0.5342451278149206,1.0
32,0.83,0.0,0.058907516462713756,0.22477979584109561,0.009025831746197853,0.0,0.016652357518214346,0.3662760567485365,0.0,0.29656305009965933,1.0
33,0.86,0.0,0.0,0.5137479499562223,0.08997726769683054,0.0,0.0,0.2346147476138295,0.17966514651743226,0.5843667208799521,0.9630670525015621
34,0.83,0.0,0.10447752475787983,0.09224047513640626,0.023653368454094777,0.11900953960623836,0.0708790551454544,0.2708591364067253,0.3988027976368355,0.11680718738047687,1.0
35,0.87,0.41337979825179605,0.03011314135070758,0.0061646994536613126,0.12645888797556565,0.044597355631237214,0.0,0.30906977208675107,0.1500895252948658,0.0,1.0
36,0.86,0.06821772141698548,0.0,0.20779552001370194,0.07728727643392651,0.0,0.05132781848673768,0.17876232598571465,0.10067376240738389,0.1133170927613353,1.0
37,0.83,0.0007651556337178941,0.06695405797573312,0.1703539478752662,0.009788398545380174,0.3665087596760612,0.0,0.18660673078614493,0.3840003982294401,0.4410247795760096,1.0
38,0.83,0.0,0.0,0.02528703843719018,0.0,0.006914393644455799,0.2179111861823519,0.2183706788446165,0.3739636886561165,0.12304061857920492,1.0
39,0.88,0.12969951743517627,0.0,0.07593626984474708,0.02403447217539299,0.16211989370296892,0.0,0.0,0.19503359507411597,0.09672748214469558,0.9945815433874554
40,0.83,0.14344145263058594,0.0,0.0,0.01788962059389109,0.16364301231185213,0.004413036332768891,0.8041872981130402,0.6006299607789591,0.16562758972205516,1.0
41,0.88,0.07001417330882564,0.0,0.18491319883031096,0.043722000058085804,0.06520802938003667,0.08436019344058769,0.22145035011231953,0.1480105248340463,0.1859122436326228,1.0
42,0.84,0.08737424439354988,0.08083765079441535,0.0,0.15868543050642486,0.02329952086600285,3.343719035540926e-05,0.11915113968596402,0.11447367001803509,0.20524757295112556,0.988077767822806
43,0.84,0.32002854410095244,0.16938546052278844,0.21974311476628383,0.0,0.0,0.0,0.12301654954206975,0.3989906705904005,0.10482700884450233,0.9941960332125103
44,0.85,0.0,0.0,0.27256435509217575,0.0,0.12797794876883803,0.05125530213149837,0.6708359779716316,0.2703716145904916,0.16235636435102546,1.0
45,0.81,0.0,0.046883935942128224,0.5668007436386432,0.051432558487505414,0.10005184643132767,0.027296516913794686,0.495135865347662,0.33677228236136103,0.0,1.0
46,0.83,0.0791696433610085,0.11332720209263747,0.29602634543114686,0.0,0.051022432490499314,0.0544405156245395,0.6353852875797655,0.25402716586326124,0.15311229610676605,1.0
47,0.81,0.03921726211802791,0.0,0.4813268844065225,0.02890348762230676,0.08800779417643532,0.10124392682020684,0.5253633052286922,0.2520731095424494,0.04229578385367999,1.0
48,0.8,0.0,0.11945922054371343,0.42466784697491977,0.0,0.032795131660138664,0.051943318169245446,0.6759125873033341,0.2646359627183091,0.0,0.9857264806680431
49,0.88,0.0,0.02647244472947123,0.3442430716891151,0.01704025865618125,0.03348869540554032,0.07525347729205036,0.7131855740935824,0.26346348350040055,0.0,1.0
50,0.81,0.0,0.0,0.3669553005134018,0.0076827973106579125,0.0,0.13045849760270467,0.6586707763491203,0.25861609195492163,0.0,1.0
51,0.88,0.0,0.0,0.40757120371432376,0.0,0.15223820935790056,0.0,0.49463579449417255,0.0,0.0,1.0
52,0.84,0.11036000863077096,0.1242798443515307,0.02254685432869321,0.0,0.020112171599718412,0.029026630793413426,0.6353575029642615,0.4329075169283383,0.053365169862750944,1.0
53,0.85,0.7838314527678087,0.10745746412386681,0.36639389487700297,0.0,0.022314722696947484,0.0,0.0,0.5814576290217074,0.0,1.0
54,0.81,0.16108809875520114,0.054996266437230885,0.7785753335922612,0.03657924862545969,0.0467284406818713,0.09798627691435745,0.7451726153488387,0.36809724208733846,0.0,1.0
55,0.8,0.6411835362079804,0.040551969049711714,0.4422718888635778,0.06774921968367704,0.005071916244735296,0.06083424899524721,0.0,0.638036244371708,0.0,1.0
56,0.82,0.08046986653015507,0.0,0.41337278708359043,0.09654658397678513,0.10801439087997892,0.0,0.20496710035285437,0.051353761427896806,0.0,1.0
57,0.79,0.0,0.0,0.27921498235283265,0.002726832684526612,0.0,0.0,0.14263233241760429,0.07858424068176403,0.14830994429824834,0.9476009692297501
58,0.78,0.07153943099967848,0.011033045153976656,0.5593828971403777,0.0,0.1384706399859575,0.0,0.033399774507942015,0.0,0.0,1.0
59,0.82,0.01566792567019336,0.0,0.5911639708024455,0.0,0.028535018247300065,0.10143470161436419,0.6103979046940939,0.17049679828246092,0.16229284670454727,0.9149099949442941
60,0.82,0.0,0.0916872551151416,0.8137047388623918,0.0,0.23259991757101878,0.10680128508412741,0.6473682154422915,0.04730716916520053,0.00701847254122551,1.0
61,0.77,0.0,0.20832250051726128,0.7768562519522196,0.08719094771863566,0.023515793044254746,0.0,0.6039474478310045,0.4818203547824611,0.0,0.9648651544614565
62,0.79,0.0,0.036711555966991584,0.6820456544201641,0.0,0.10900943066148037,0.027034500753927597,0.6531780387490025,0.09427193816451397,0.10973838052889275,1.0
63,0.8,0.0,0.1335432799935001,0.9320928655023457,0.0922617763115626,0.03569797547575289,0.0,0.6719517459053282,0.3225622110150441,0.0,0.9290350343736619
64,0.79,0.0,0.0,0.3896683490447503,0.07700197491198638,0.0929800700629187,0.0006902249069328893,0.29558957496881744,0.4797783355059728,0.22985573218559152,1.0
65,0.75,0.0,0.03411993679330719,0.5668399653876197,0.0,0.0985797479586614,0.0,0.3676486186109284,0.4382876031575216,0.16698603270930718,1.0
66,0.77,0.0,0.0,0.8390629846441713,0.006038199244824943,0.0,0.21138599566264735,0.4052093827845791,0.5185914904710988,0.0,1.0
67,0.79,0.20816961602962217,0.0,0.8047684113237559,0.0,0.13791170201931952,0.0,0.40142057868388387,0.0,0.25016595280077,1.0
68,0.78,0.0011923327403888587,0.10923191489908267,0.7252133176295165,0.05083441867019356,0.16290006254362543,0.021855862918927618,0.14473026114646292,0.5804027830121193,0.12647508754665843,0.9818826807219398
69,0.78,0.06296825099387389,0.237199832584866,0.5268259110861698,0.0,0.04154859207704249,0.09193175020685243,0.3701727801648399,0.2169226181929336,0.0,0.9955971522904072
70,0.74,0.0,0.0,0.4738343316842583,0.10659681055985894,0.0,0.0,0.20934510430532569,0.2687069418275973,0.08885157265352615,0.9164496984559357
71,0.8,0.0,0.0,1.0,0.22818684209857693,0.0,0.031149632556685142,0.17611636009927964,0.6730651868139642,0.14003140494719735,0.9839169918944369
72,0.76,0.09789386796610638,0.05059895334160287,0.8092046095681519,0.0,0.12001031122020073,0.0,0.013143156831035258,0.5786857952307467,0.12427460263634173,0.9536873453916072
73,0.79,0.024934344206683175,0.0,0.5251656834016084,0.0,0.0,0.0,0.25701099253284193,0.3712600367101946,0.21423130979032914,1.0
74,0.76,0.14609179554495275,0.0,0.6580460120525864,0.0636564350195856,0.0,0.021368147137125218,0.06076552866317013,0.013716518121521935,0.006952134927287353,0.9404700037458852
75,0.77,0.13880672583750842,0.050987648567390235,0.7298742020788509,0.06929403023406092,0.07524025465182031,0.010174590313547035,0.06048781971301571,0.0,0.0,0.9304355545899466
76,0.77,0.04570740649900635,0.05328288610791353,0.6168551548886921,0.01022037193703651,0.0,0.0,0.16166415670218826,0.22218724756182603,0.3039510354645151,1.0
77,0.77,0.2951747063960578,0.04997530567777997,0.7168950690046559,0.0,0.0,0.081471893394132,0.17468055253316156,0.12853424680599676,0.0,1.0
78,0.74,0.008632702086330189,0.10126015458208734,0.6867663972793141,0.05241878266594947,0.08838576075839957,0.030931781237635434,0.0720610761220917,0.2373123717569261,0.40828956022091056,1.0
79,0.74,0.3717706735812523,0.1129271978870438,0.8203298859004755,0.09146926738882952,0.07719774148833501,0.0459861502471329,0.3349718107837844,0.057513819580683564,0.46482757961064886,0.9490699580755675
80,0.76,0.2919847240869188,0.0,0.9313403755855658,0.0,0.05894795723398172,0.0060472147582294015,0.13869784368217092,0.18701090654195648,0.38064673741172245,1.0
81,0.77,0.3476944441090808,0.046526906400965094,0.9343481305186766,0.04899984889814426,0.0,0.03366300823434436,0.47872779178593217,0.23344851482986506,0.3839843893127624,1.0
82,0.75,0.35233024248141104,0.08706276483143668,1.0,0.03230579502737571,0.07365952477815645,0.0,0.062381738769941665,0.24929188745987793,0.1031930754231784,0.9855391720512874
83,0.72,0.1618453026374257,0.083101679609274,0.9613528799807229,0.024019990407367874,0.1348586502371571,0.014750556505188347,0.12128247719605897,0.547178042996049,0.20882163399739767,0.9798117078825688
84,0.74,0.03264144675886922,0.018155346637031847,0.9686253692759625,0.19682099270988837,0.10750687883970708,0.0,0.0,0.2641072367728801,0.32284094138883923,0.9029678430155472
85,0.76,0.23782594600518342,0.0769755824688278,0.7187523814292383,0.03554150278678378,0.0,0.00545354069334788,0.08000355817740763,0.34014807068391073,0.0,0.9537820007002227
86,0.78,0.3035901306667036,0.20538044411131764,0.7458676254412858,0.05889091782671772,0.24607653352259148,0.0,0.14963180608467003,0.4693547981778921,0.0,0.9863429913860577
87,0.76,0.5091059799589571,0.012064413570376839,0.954160495711891,0.05872877450300926,0.12413071689009617,0.0,0.3058964926052409,0.5347807826609512,0.13697074249504632,1.0
88,0.73,0.07104834137319238,0.02890622113559973,1.0,0.19010658090486032,0.0,0.04974089877833278,0.500064079201502,0.45053057754184755,0.7013658670715978,0.9615494032894499
89,0.78,0.3299536427227435,0.0,0.9259939939472984,0.08763973864647828,0.0,0.012284940788904472,0.24914276738085733,0.37375411019086535,0.06567578916858587,1.0
90,0.78,0.2720265830023131,0.0,1.0,0.13612523750884836,0.07232409097822623,0.0,0.27692740680862915,0.40702980571667385,0.0,1.0
91,0.73,0.12287020324660694,0.0,0.9869695337334647,0.17718538820012747,0.12555754761646704,0.019124315825961268,0.4727767856710302,0.5499338705855779,0.750488973822242,1.0
92,0.74,0.057257006784285996,0.006327700269697961,1.0,0.20257549603180178,0.05758824168336546,0.03998893954330313,0.16535645527882717,0.5377563289149335,0.5494992658720327,0.9496661101289446
93,0.75,0.0,0.09190886423271177,0.9209804355776118,0.3101486592143131,0.0,0.0,0.4695104121894534,0.47918090489530296,0.6372858504552097,0.9875810051808488
94,0.75,0.03234975467400656,0.07439518319244529,0.8076407388932688,0.1996892007117935,0.0,0.043486978102583757,0.44454262915279125,0.5435758778275002,0.797317094444457,0.9993247454018025
