gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
0.6607721699947525,-0.8246729866415748,-0.28420638508447665,0.15431934548754012,-0.5843291242216471,-0.1315031363368822,-0.5937665955897384,-0.3868004584451701,-0.516957404918646,-0.7830587135640611,1.0,0.8541084561398046,-1.0,0.05050841149952791
0.6349907098788007,-1.0,0.5136904894614958,0.17143981439656514,-0.24255647950307802,-0.39122214036770453,0.2852055762854727,-0.9834452044261005,-1.0,-1.0,0.8800143028268912,0.3558255971296327,-0.8764129406257676,0.032808290094128535
0.22835528658607895,-0.9465284410027454,0.6830774610701358,0.15240504702827384,-0.32112226854467735,-0.6652533443180598,-0.16532836904913686,-0.792221943226868,-0.6756767099531726,-0.7859352445391975,0.783944260532798,0.4714179027352843,-0.7197460317604103,-0.37660704525581107
0.18824841072259857,-1.0,1.0,0.27823538400553455,-0.22721237533070834,-0.43397063085284227,-0.3040808394540444,-0.9124263376860842,-0.30869622186948337,-0.7715903194713437,1.0,0.13196808210755887,-0.9939263468606752,-0.32308382772435
0.25804734075646585,-0.9263114531454251,0.4393443086928116,0.1361555205789677,-0.3225080113932356,-0.685682906037539,-0.1575609293775374,-0.6325406097883665,-0.7320439451818732,-0.547004576575433,0.9801265447889891,0.1952509524023164,-1.0,0.015608996808192666
0.6543533637806399,-1.0,-0.10568810198931447,0.4670955151852177,-0.4004479766569787,0.02885474540892846,-0.02702033004683292,-0.36714777999709164,-0.6435742602840344,-0.984840047343394,0.9968291640386971,0.9056465319102619,-1.0,-0.10696151901434174
0.5392334297123742,-1.0,-0.11623493433102089,0.4992828466216893,-0.4112670295513585,0.22877778161415124,-0.0649932064994158,-0.30208377550407056,-0.6828750009685547,-0.8508022684322847,1.0,1.0,-0.8875053917876976,-0.23044224848007103
0.0116037417262842,-0.8086253836883925,0.9564751190081857,0.29561916322187565,-0.13705232123771616,-0.6403614904001861,-0.2908559453212892,-0.6746867515910233,-0.8057334259510878,-0.605071642891621,0.9897016193156045,0.3355552449890648,-0.9135916520622471,-0.08524085501425563
0.5205570659459114,-0.9066614753226994,0.7649976514523819,0.5699381334799556,-0.37090116834756093,-0.36843309709452043,0.12000879049235615,-0.850562243761079,-1.0,-0.8616195373130484,1.0,0.40049509032249647,-0.7364294703675838,0.04637531376747517
0.29951553233528283,-1.0,0.09065544144753805,0.03313773343646942,-0.16765692173276164,-0.46995827827879794,-0.8551146040947689,-1.0,-0.9396384280655155,-0.7910330330139266,0.9975296577418906,0.33089303375600965,-0.8244853520563408,-0.24067678156558542
0.7582359386788209,-1.0,-0.16619437216355198,0.40707878657779467,-0.3982383911788482,0.4230819325348911,0.10837960517174232,-0.35524206797264035,-0.7183927982649371,-0.932935540572754,0.9888256010385662,0.6760863193471222,-0.9463745851881422,-0.09231635198924054
0.20206808205983806,-0.8524832598623957,0.7474090541154819,0.11453685422972576,-0.1590241611749465,-0.6789809847190352,-0.24054478834279278,-0.4010102449255246,-0.8871234150236748,-0.8804036944079972,1.0,0.3855488594902424,-0.9741871389316226,-0.2950044715702328
0.5374984868965972,-0.4997162457258369,1.0,0.41833618215825275,-0.15789203584488992,-0.9632759344514266,-0.27444374228700946,-0.7885902946430647,-0.7316321479459067,-0.7305357409075931,0.8348910088220544,0.9807419391088696,-0.6652685395141014,-0.273161368776927
0.7164965568294033,-0.9437407063773162,-0.07486465119001696,0.33069360152370525,-0.5585052039527493,0.22180448950889242,-0.0018045142013709756,-0.31443703145602864,-0.7477148590477264,-1.0,1.0,0.9938591529399171,-0.9649859117002302,-0.1915491047774507
0.1921382358837024,-0.96020166820206,0.4536645609579075,0.06258961833540565,-0.27832322249401975,-0.3111020263741829,-0.9124828887097322,-0.5624965586924991,-0.7163275188739534,-0.6687675815916727,0.8460369316915587,0.438900903773393,-1.0,-0.45068779428885375
0.49577840181199717,-0.4704031332270091,0.9041957006877912,0.36326093833594475,-0.177612735004676,-0.7776455811107507,-0.44125736069802407,-1.0,-0.7335896521459817,-0.4988023950951538,0.8204935174767213,0.9254346311415624,-0.5502220720475013,-0.20462048023234464
0.2840878469990844,-0.7599046471682425,-0.00024247777782775148,0.19588359594737859,-0.37555455112979913,-0.7185004005325653,-0.4422207856635777,-0.6053768375226674,-0.8851491632915472,-0.6311110729965254,0.8848810325478652,0.3061889484673703,-0.9789712980443765,-0.4288194012498486
0.4330546002482006,-0.7467586357039901,0.7700657456759744,0.22427116347762716,-0.08219011468516564,-0.474419854120847,0.21583690208642148,-1.0,-0.9261722494083277,-0.7836688591149188,0.8607916067061259,0.30190474541066004,-0.7428771384867201,0.2207260052557783
0.5345466626310992,-0.813352358309701,0.6247975982541991,0.33643196560857647,-0.20278006437584079,-0.39981288426148376,0.1205735395233096,-1.0,-1.0,-0.8641149582108908,1.0,0.2952588399067379,-0.5847972448154812,0.021967985804759442
0.32002663776066576,-0.835933655799132,0.5207168153624911,0.4120048445304045,-0.12138505011231532,-0.644968871396486,-0.0004134531334487185,-0.8683313825261343,-0.6127687955338983,-0.5882562984560633,1.0,-0.02416196186043039,-0.9270880623075141,-0.15604589881234554
0.8959787394628057,-0.3100411527156922,1.0,0.20827987316524535,-0.07160472599965956,-0.6544995641949856,-0.2972966073985843,-1.0,-0.6361846075851172,-0.9865977007879806,1.0,0.7723454073182462,-0.5924522576796176,-0.0937945505070252
