generation,max_fitness,avg_fitness,std_fitness
147,0.75,0.6995238095238094,0.02339641618388236
148,0.74,0.6999999999999998,0.018771812708978104
149,0.75,0.7009523809523808,0.01997731139371716
150,0.73,0.6923809523809523,0.02286706134008181
151,0.76,0.697142857142857,0.029783801468784534
152,0.75,0.697142857142857,0.02003398473139296
153,0.75,0.707142857142857,0.02141269252944487
154,0.8,0.7157142857142854,0.02854760911870833
155,0.73,0.6871428571428569,0.014190156595953629
156,0.76,0.6985714285714284,0.021221219004911602
157,0.76,0.686190476190476,0.01863846265788658
158,0.75,0.7033333333333333,0.022747754119040346
159,0.76,0.6990476190476189,0.022233557199864272
160,0.74,0.6952380952380951,0.01679542103671274
161,0.72,0.6890476190476189,0.01444357227438387
162,0.77,0.7066666666666664,0.02397088180695852
163,0.73,0.7009523809523808,0.016591667990651746
164,0.73,0.6966666666666665,0.01642684601015268
165,0.73,0.7047619047619045,0.012953781436890898
166,0.77,0.6895238095238094,0.022567610687757672
167,0.74,0.7104761904761903,0.016754868653103987
168,0.73,0.6923809523809523,0.01997731139371714
169,0.73,0.7085714285714283,0.0164130361329658
170,0.74,0.7028571428571426,0.01484614977916181
171,0.74,0.7028571428571426,0.01665986255670085
172,0.75,0.7014285714285713,0.021221219004911595
173,0.78,0.6947619047619047,0.026298478612350608
174,0.75,0.6995238095238093,0.01987489214734209
175,0.76,0.6952380952380951,0.023627878533438604
176,0.72,0.6947619047619045,0.015312319229346193
177,0.73,0.6942857142857142,0.016781914463529588
178,0.78,0.7138095238095234,0.0217071834667457
179,0.75,0.697142857142857,0.02206977185953611
180,0.75,0.6909523809523808,0.02388559276949418
181,0.74,0.6976190476190475,0.015707069049972024
182,0.72,0.684285714285714,0.011368891796488844
183,0.76,0.7033333333333331,0.021894407490614554
184,0.77,0.6938095238095237,0.024392854237839406
185,0.78,0.6976190476190475,0.0252425872013306
186,0.76,0.6980952380952379,0.020614153163727
187,0.73,0.6933333333333331,0.013915846853526127
188,0.78,0.7028571428571426,0.024907993963089563
189,0.73,0.687142857142857,0.018553104513122025
190,0.72,0.6838095238095236,0.01889222326178795
191,0.75,0.7004761904761904,0.019633836312465035
192,0.78,0.7085714285714284,0.023152849106939488
193,0.74,0.6985714285714285,0.02188404817728771
194,0.74,0.6952380952380952,0.022597734319437447
195,0.8,0.713333333333333,0.028507865803991957
196,0.75,0.7019047619047617,0.016795421036712763
197,0.71,0.6876190476190474,0.010190921218586961
198,0.73,0.6904761904761904,0.019874892147342078
199,0.75,0.7042857142857141,0.020603150145508505
200,0.74,0.6914285714285713,0.017535192990020897
