gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0.0046336524431917075,0.09145853788462045,0.8530394307527438,0.07979874131925194,0.08599890771398115,0.02890126576952326,0.09473159339879267,0.23702562756112724,1.0,0.963452746261501
0.012959936683491186,0.0,0.9508666069694798,0.17817490166250874,0.14015745913349847,0.003680641424868056,0.05146739771331177,0.27090711472250106,0.9839796990219437,1.0
0.12272978946988256,0.11534006897034253,0.9195454863260043,0.015250370840275853,0.0,0.0038478215669603016,0.038970943160047906,0.24631947932168982,1.0,0.9314213633124397
0.06440827009000002,0.0857038181303357,0.9023679891378372,0.20190440854854314,0.02969969062568445,0.06935922122141484,0.27374036054859485,0.3470726551936392,0.9616620472403663,0.9873511836697917
0.0,0.0,0.9927073106797099,0.0007078683201176314,0.00033871522394476883,0.036898538039277964,0.11672037706811228,0.17849242483898825,0.8075440467821343,1.0
0.015739634604270213,0.0,1.0,0.04990478395049327,0.041501549005328375,0.049204157619583785,0.19295535001932937,0.25056582738146366,0.7594039955885553,0.9850493129201805
0.12182546551377477,0.04143736801271239,0.9567379746701844,0.1259601611349241,0.0,0.0,0.01861543497133165,0.21137205825898417,0.9639238034832777,0.9484997229125132
0.05038531247770065,0.0,1.0,0.09123663542838226,0.1379033569688402,0.11664910493619912,0.046965977566657297,0.2776429527699267,0.7942322885081934,0.9780811965243694
0.06796027164714702,0.0,0.9892099991003186,0.07474067415110594,0.13491845101889555,0.0,0.19522739653898455,0.245613581549634,0.769281685145829,1.0
0.033516370811259424,0.0946443865230578,0.9678362744842215,0.18512360495984878,0.045806081020127655,0.0,0.05464746351203685,0.19848662942841414,1.0,0.9976762066164011
0.10718072979927148,0.037456105579964837,0.8850458123302095,0.0,0.3847653336446649,0.0,0.17307738622446717,0.4093190258759533,0.986242757095229,0.9831722418592104
0.10942187265385503,0.025962127343404647,0.906438565729463,0.03559795365792304,0.23911504161445876,0.0,0.17022920561351196,0.4352880025574211,1.0,0.9157821867469853
0.0,0.12454213476213216,0.9014692060029524,0.12476087343301089,0.2317770029666792,0.0,0.17976844096642067,0.311954389291481,1.0,0.9186598114962202
0.07718617242063769,0.11749674860015637,0.8304178950587524,0.016486480694660688,0.05846462377499194,0.059939420549341496,0.04806774146139575,0.2072702125902814,0.998192264919846,0.9386643271571843
0.056285551363481116,0.13038771097153387,1.0,0.08063130855447545,0.16466737262896997,0.02645685198462669,0.21075267094159034,0.3661061680518966,0.8863635806924495,1.0
0.0,0.12127020446566335,0.8858192002946893,0.09167740104993206,0.05462989862463072,0.0,0.09290112056793094,0.24520241016383795,0.9840215105838762,1.0
0.10750436792547337,0.04212249589451986,0.8694545173663113,0.0,0.2893829134417896,0.0020142963631539106,0.17223154145232406,0.39342655599386406,0.9635370506178952,1.0
0.018727528051705546,0.07474355830143635,0.9266492107708576,0.12314837705030139,0.3372529504923135,0.0,0.15086185896206422,0.33238118252157395,0.9260392241142891,0.9897283365237055
0.017670830226716554,0.1513447664755837,0.8542764227484904,0.0700204924912834,0.0,0.0,0.09077043651152664,0.17401529563557974,0.9813230721309514,0.9230597107856764
0.11704672662680404,0.04521662926351561,1.0,0.1553012183752679,0.0,0.0,0.04656133972101291,0.30143446588981837,1.0,1.0
0.06390308413255816,0.0,1.0,0.07637255848859503,0.09098747139626226,0.14469053106810886,0.11381485168377352,0.28298982044503673,0.7193571231940618,1.0
