generation,max_fitness,avg_fitness,std_fitness
76,0.64,0.5947619047619048,0.02217227947966251
77,0.66,0.5804761904761907,0.02836432878444843
78,0.67,0.5842857142857145,0.029207211857515524
79,0.63,0.5657142857142856,0.025740727146170605
80,0.65,0.5866666666666669,0.029004652062554395
81,0.63,0.5714285714285713,0.026418917155581305
82,0.63,0.5733333333333336,0.01860192855678532
83,0.64,0.5823809523809526,0.026530263385112593
84,0.63,0.5590476190476188,0.023483481916072267
85,0.62,0.5752380952380955,0.025749534923039545
86,0.67,0.5661904761904764,0.02768465114999738
87,0.66,0.5633333333333332,0.030131984799154986
88,0.67,0.5666666666666663,0.04121180290175009
89,0.64,0.5700000000000003,0.02449489742783176
90,0.61,0.5452380952380951,0.024420726485634443
91,0.59,0.5414285714285713,0.02188404817728772
92,0.59,0.5514285714285712,0.01909517871977466
93,0.61,0.5509523809523807,0.024862433299441145
94,0.7,0.5519047619047618,0.04696696383214456
95,0.59,0.5495238095238093,0.022567610687757658
96,0.65,0.5638095238095236,0.03456893602453624
97,0.61,0.546190476190476,0.020348438684972835
98,0.62,0.5704761904761904,0.025537309862460777
99,0.63,0.5476190476190474,0.025617100297738584
100,0.57,0.5409523809523807,0.01341809790819559
101,0.61,0.5566666666666665,0.021894407490614554
102,0.6,0.5599999999999998,0.022677868380553606
103,0.58,0.5404761904761903,0.017586843154875603
104,0.65,0.5528571428571427,0.035475391489884135
105,0.63,0.5395238095238095,0.02935435239509036
106,0.6,0.5328571428571427,0.03268068559385426
107,0.61,0.5604761904761904,0.022355608751058076
108,0.57,0.5242857142857141,0.01560568534111804
109,0.61,0.5357142857142856,0.026108095546424376
110,0.6,0.5366666666666666,0.02077849926597279
111,0.61,0.539047619047619,0.024862433299441152
112,0.66,0.5576190476190473,0.032645974287624016
113,0.6,0.5499999999999998,0.02203892660077357
114,0.61,0.5485714285714285,0.026954231805875997
115,0.61,0.5514285714285713,0.022737783592977737
116,0.63,0.5466666666666666,0.029654090432267157
117,0.61,0.5547619047619046,0.024614948539657285
118,0.59,0.5423809523809522,0.01997731139371716
119,0.6,0.5533333333333331,0.019107050140703668
120,0.59,0.539047619047619,0.018491893179950092
121,0.6,0.5504761904761902,0.017586843154875586
122,0.59,0.548095238095238,0.024224947318051235
123,0.59,0.5509523809523807,0.019248936125150204
124,0.62,0.5447619047619047,0.0280508123333774
125,0.56,0.5376190476190474,0.013418097908195604
126,0.62,0.57,0.025634797778466212
127,0.6,0.5538095238095235,0.016468206157895772
128,0.63,0.5566666666666664,0.02357022603955157
129,0.64,0.5399999999999999,0.028619008002508037
130,0.63,0.5714285714285716,0.024159335036125353
131,0.59,0.5242857142857141,0.017880936529065323
132,0.57,0.5395238095238094,0.013964645998681123
133,0.61,0.5457142857142856,0.023415792101227115
134,0.58,0.5471428571428569,0.016943282737768742
135,0.66,0.5566666666666665,0.031065726533904926
136,0.62,0.5485714285714285,0.02210057406832817
137,0.61,0.548095238095238,0.0221722794796625
138,0.62,0.5409523809523807,0.031153194731040227
139,0.58,0.5357142857142856,0.023211538298959878
140,0.6,0.5504761904761902,0.023191991736925537
141,0.57,0.528095238095238,0.016795421036712763
142,0.6,0.5499999999999998,0.021602468994692845
143,0.66,0.5514285714285713,0.034953808197147745
144,0.58,0.539047619047619,0.021581465130713632
145,0.61,0.5566666666666664,0.02834033526926952
146,0.59,0.5304761904761903,0.02170718346674568
147,0.58,0.5466666666666665,0.014907119849998582
148,0.58,0.5476190476190473,0.017431433540688667
149,0.61,0.5438095238095237,0.026272598522159463
150,0.6,0.5466666666666664,0.019599157740244438
151,0.62,0.5299999999999999,0.0270801280154532
152,0.62,0.5557142857142855,0.026108095546424355
153,0.63,0.5514285714285713,0.027823545062841012
154,0.62,0.5614285714285712,0.029160592175990194
155,0.59,0.5499999999999998,0.02160246899469285
156,0.58,0.5466666666666664,0.01935466803133481
157,0.63,0.5414285714285714,0.028332332915511453
158,0.59,0.5495238095238093,0.018120283419467073
159,0.57,0.5361904761904761,0.01252661565520562
160,0.58,0.5409523809523809,0.019248936125150204
161,0.57,0.5366666666666665,0.0164268460101527
162,0.57,0.5357142857142856,0.017340134720031552
163,0.64,0.5399999999999999,0.034503277967117704
164,0.6,0.5309523809523808,0.01823256163721585
165,0.58,0.5333333333333333,0.02416871912466575
166,0.58,0.5404761904761903,0.019389783877621258
167,0.63,0.5409523809523809,0.033651542369628085
168,0.62,0.527142857142857,0.024131160874895103
169,0.58,0.5433333333333332,0.02007920823076952
170,0.59,0.5404761904761903,0.02126391767787247
171,0.64,0.5366666666666666,0.03182292275543546
172,0.56,0.5342857142857143,0.016495721976846463
173,0.62,0.5380952380952381,0.02937751774321367
174,0.64,0.547142857142857,0.034660648352529216
175,0.66,0.5314285714285714,0.039434782119549316
176,0.57,0.5342857142857141,0.016495721976846452
177,0.61,0.5414285714285713,0.021444438569900373
178,0.62,0.5476190476190474,0.02635016253763222
179,0.56,0.5328571428571427,0.015474358865973271
180,0.58,0.5361904761904761,0.021486693662244722
181,0.6,0.5476190476190474,0.021800996461446835
182,0.61,0.5442857142857142,0.02279754134016346
183,0.58,0.5399999999999999,0.017182493859684473
184,0.6,0.558095238095238,0.020614153163726986
185,0.64,0.5485714285714284,0.030904725218262763
186,0.7,0.5519047619047617,0.04031058559060628
187,0.61,0.5404761904761903,0.024587296463667772
188,0.6,0.5399999999999999,0.0258198889747161
189,0.63,0.548095238095238,0.0280508123333774
190,0.59,0.5333333333333332,0.022325158418535312
191,0.59,0.5457142857142855,0.01989769753883444
192,0.61,0.5519047619047617,0.02342547404999778
193,0.62,0.5485714285714285,0.026776982703827702
194,0.57,0.5504761904761901,0.013265131692556284
195,0.64,0.5576190476190475,0.03650241504140342
196,0.61,0.5438095238095237,0.023599069892121634
197,0.7,0.5604761904761902,0.045510458293220424
198,0.59,0.5385714285714285,0.016120296076010242
199,0.58,0.5428571428571428,0.02270784574774544
200,0.61,0.5438095238095237,0.029354352395090353
