generation,max_fitness,avg_fitness,std_fitness
0,0.49,0.15095238095238095,0.10774329111385708
1,0.41,0.3033333333333334,0.05701573160798387
2,0.57,0.451904761904762,0.03911144609215442
3,0.68,0.543809523809524,0.05550428473174631
4,0.8,0.6519047619047617,0.05456486289764274
5,0.76,0.6957142857142857,0.02735506022160964
6,0.75,0.6738095238095239,0.02951612803297472
7,0.72,0.653809523809524,0.026453227452059323
8,0.67,0.618095238095238,0.021295885499998016
9,0.66,0.6090476190476191,0.02467015970854977
10,0.65,0.5900000000000001,0.018516401995451046
11,0.67,0.5709523809523812,0.03130567602646399
12,0.62,0.5614285714285714,0.021444438569900356
13,0.62,0.5495238095238094,0.028698131758703536
14,0.58,0.5414285714285713,0.02210057406832816
15,0.62,0.5614285714285712,0.02512553515861506
16,0.69,0.6000000000000002,0.0415187851918806
17,0.8,0.648095238095238,0.045315722869982186
18,0.74,0.6680952380952382,0.035134984277517545
19,0.73,0.6780952380952381,0.022597734319437447
20,0.77,0.7247619047619047,0.02480765005263069
21,0.76,0.7176190476190476,0.02021427169218204
22,0.8,0.728095238095238,0.033611087685754874
23,0.79,0.7304761904761904,0.03093406051221282
24,0.79,0.7233333333333333,0.025134558515041254
25,0.77,0.7204761904761906,0.01838119911011314
26,0.77,0.7180952380952379,0.03001889049995142
27,0.79,0.7233333333333333,0.023367322183591062
28,0.77,0.7280952380952384,0.018674925286788185
29,0.77,0.6942857142857142,0.026108095546424355
30,0.75,0.7028571428571427,0.024327694808466277
31,0.75,0.6933333333333331,0.02031498000733478
32,0.78,0.6857142857142856,0.026108095546424365
33,0.75,0.7099999999999996,0.017728105208558383
34,0.74,0.6895238095238094,0.02081121274610679
35,0.77,0.6876190476190476,0.029261507610928016
36,0.74,0.6966666666666667,0.021675822241411482
37,0.71,0.6895238095238094,0.012140522651411358
38,0.71,0.6695238095238096,0.019633836312465028
39,0.73,0.6766666666666667,0.021894407490614547
40,0.73,0.6823809523809523,0.019737506453393026
41,0.72,0.6661904761904763,0.02535015553182125
42,0.7,0.6680952380952382,0.014013275209106809
43,0.67,0.6509523809523813,0.010647942749999008
44,0.69,0.6523809523809527,0.02223355719986429
45,0.68,0.6438095238095239,0.017586843154875624
46,0.73,0.6457142857142858,0.027872401193641698
47,0.7,0.6238095238095237,0.023799998094475815
48,0.74,0.6209523809523809,0.03264597428762402
49,0.71,0.648095238095238,0.027188766521181323
50,0.7,0.6385714285714285,0.024550378580286174
51,0.68,0.6304761904761902,0.02298574930694701
52,0.66,0.6285714285714283,0.015518257844571752
53,0.7,0.628095238095238,0.0320147358361364
54,0.72,0.6323809523809522,0.030535656270250292
55,0.74,0.6423809523809522,0.033792752379447955
56,0.74,0.6523809523809524,0.03462792183371017
57,0.71,0.6409523809523807,0.03336732960258066
58,0.67,0.6290476190476189,0.018491893179950106
59,0.75,0.6385714285714283,0.031058426398324436
60,0.71,0.6371428571428568,0.026212112275281682
61,0.7,0.6009523809523809,0.035038042169804114
62,0.68,0.6295238095238094,0.027684651149997422
63,0.69,0.6276190476190474,0.02688684612093926
64,0.65,0.6038095238095239,0.02148669366224474
65,0.69,0.5942857142857143,0.027872401193641715
66,0.62,0.5914285714285714,0.01489190073439229
67,0.67,0.5961904761904764,0.03124041803210804
68,0.73,0.627142857142857,0.027105237087157542
69,0.77,0.6700000000000002,0.033380918415851196
70,0.71,0.6504761904761903,0.029028096484053658
71,0.71,0.6633333333333336,0.024364950105649572
72,0.72,0.6795238095238095,0.02034843868497283
73,0.75,0.697142857142857,0.02249716535431944
74,0.77,0.6938095238095238,0.02802655041821362
75,0.81,0.7171428571428569,0.03768830273792263
76,0.76,0.7319047619047623,0.013669238185149844
77,0.8,0.7166666666666663,0.02783169370705232
78,0.74,0.7190476190476189,0.015707069049972055
79,0.77,0.7314285714285718,0.01753519299002094
80,0.8,0.7338095238095238,0.02572310254489432
81,0.79,0.7319047619047622,0.02342547404999782
82,0.79,0.7233333333333333,0.025323306286301604
83,0.79,0.7380952380952385,0.022386017663891748
84,0.76,0.7252380952380955,0.018674925286788185
85,0.76,0.7104761904761902,0.0221415770239289
86,0.84,0.7357142857142857,0.032597316362142546
87,0.77,0.7328571428571432,0.020734801006740248
88,0.79,0.7309523809523814,0.021135562877306828
89,0.78,0.7385714285714289,0.019095178719774702
90,0.77,0.7380952380952384,0.014013275209106833
91,0.77,0.735714285714286,0.014982983545287895
92,0.85,0.7471428571428573,0.03574284572341945
93,0.78,0.7442857142857144,0.017612611437054237
94,0.84,0.7395238095238098,0.02681083478144619
95,0.8,0.7485714285714288,0.027130322920465005
96,0.79,0.7547619047619049,0.018418171053155935
97,0.82,0.7576190476190477,0.0238855927694942
98,0.78,0.7509523809523811,0.01973750645339307
99,0.8,0.7533333333333335,0.025323306286301604
100,0.85,0.7633333333333332,0.028674417556808753
101,0.81,0.7604761904761905,0.02103878288988052
102,0.81,0.777142857142857,0.016943282737768774
103,0.82,0.7633333333333332,0.02007920823076954
104,0.83,0.7661904761904762,0.026272598522159483
105,0.82,0.7695238095238094,0.02081121274610682
106,0.8,0.7609523809523809,0.017702505043277257
107,0.81,0.7628571428571428,0.019794866372215756
108,0.81,0.7642857142857141,0.018662778992633754
109,0.81,0.7657142857142855,0.013997084244475315
110,0.8,0.7657142857142857,0.016495721976846466
111,0.81,0.7671428571428571,0.018294640678379583
112,0.83,0.7666666666666667,0.026607076275617137
113,0.81,0.7647619047619048,0.020614153163727028
114,0.83,0.7609523809523809,0.021800996461446856
115,0.78,0.7485714285714287,0.01520830421206793
116,0.84,0.7576190476190477,0.026886846120939258
117,0.83,0.76,0.025634797778466226
118,0.79,0.7485714285714287,0.016700645635000184
119,0.78,0.7547619047619047,0.011799534946060836
120,0.78,0.751904761904762,0.014998110236212985
121,0.83,0.7604761904761905,0.025723102544894304
122,0.8,0.76,0.01851640199545105
123,0.8,0.7642857142857143,0.02216205005375258
124,0.83,0.7671428571428571,0.023531712572582554
125,0.83,0.7623809523809525,0.031153194731040244
126,0.79,0.7528571428571429,0.01547435886597327
127,0.8,0.7595238095238096,0.018120283419467108
128,0.83,0.7757142857142857,0.024798507745317205
129,0.81,0.7742857142857142,0.018662778992633754
130,0.8,0.7638095238095237,0.01812028341946711
131,0.82,0.7833333333333331,0.020079208230769547
132,0.8,0.7699999999999999,0.019760470401187096
133,0.82,0.7738095238095238,0.024392854237839424
134,0.8,0.7695238095238094,0.016468206157895807
135,0.83,0.7757142857142857,0.01965692137195265
136,0.81,0.7647619047619048,0.01789361355052948
137,0.78,0.7547619047619049,0.016218463205644205
138,0.82,0.7714285714285714,0.022737783592977755
139,0.84,0.7814285714285713,0.02883214381565828
140,0.83,0.7657142857142857,0.022375885951372826
141,0.84,0.779047619047619,0.02265786143499109
142,0.83,0.7776190476190475,0.02068004833391283
143,0.82,0.7690476190476188,0.017969487870584003
144,0.86,0.7723809523809522,0.026168822217207784
145,0.83,0.784285714285714,0.019413159152990002
146,0.82,0.7771428571428571,0.019059520091609054
147,0.81,0.7695238095238094,0.01703670839999841
148,0.84,0.7795238095238094,0.022567610687757693
149,0.83,0.7733333333333332,0.02588129188895465
150,0.83,0.768095238095238,0.028050812333377414
151,0.79,0.7633333333333334,0.018856180831641284
152,0.8,0.76,0.017994708216848766
153,0.84,0.7657142857142857,0.02361827955740428
