generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0.94,0.11678462605626883,0.1268606576004827,0.5991914118272593,0.7035630509445941,0.10981088662824656,0.23504541034087478,0.5684135243708262,0.7197459798299616,0.9646839885039367,0.8661578426057942
1,0.83,0.0,0.06016552583551578,0.6883426632174829,0.5964710451679599,0.25999245028287177,0.1509153915889041,0.47665541724750965,0.8006624140801809,1.0,1.0
2,0.84,0.0,0.07791882142393536,0.879992688027419,0.8042210715410663,0.08704923215012189,0.20858946124086958,0.4504766504621654,0.8009209808534372,0.8229850168594668,0.9051072859388652
3,0.75,0.0,0.35984952394648295,0.5692477078017285,0.6048732783429954,0.2797128092924041,0.3545337566112538,0.6902285814458233,0.7901014477181594,0.9233948342754387,1.0
4,0.77,0.3497417881825295,0.2348030104888416,0.8850038151017263,0.26098520051339846,0.691376548067532,0.3744979877875849,0.0,0.9972111877812975,0.285874869995182,0.7994769944605298
5,0.75,0.46179086137162395,0.10181767998015481,0.6017118402099639,0.19969573093412746,0.7435649830682582,0.3568081229253497,0.0,0.9508473169880549,0.3146022867333595,0.8321194455253276
6,0.79,0.051312784242839846,0.24319966447728533,0.25928891888552996,0.23599904912879754,0.11761877405101585,0.26783209267548075,0.5952935477102843,0.7489415631373979,0.830527948751952,0.9328533498775975
7,0.8,0.47293999017531607,0.018619598139917086,0.519873822137406,0.13804890709837847,0.7950548960261777,0.4205810494014196,0.16468999120464092,0.9148396879423424,0.0,1.0
8,0.77,0.091506902346683,0.3601364944669243,0.2505340151065188,0.08062717919773059,0.08239709787657314,0.0,0.6212970149737634,0.6481712255673355,1.0,0.9333189853683954
9,0.77,0.24218663878094254,0.0,0.3333919554077704,0.13273818471549761,0.8592315865890623,0.46774171578354445,0.10034912937714759,1.0,0.0,1.0
10,0.83,0.01988068838969902,0.39682331541794297,0.1360255354805229,0.0,0.0702751914203889,0.1841181517137188,0.864542685636482,0.6873741311713097,0.833215788755159,0.9708893852415734
11,0.79,0.0,0.3825949028517961,0.5188813235024196,0.00040332082855108845,0.257588404399955,0.0,0.6384903199796585,0.8311399073951246,0.9166810802160733,0.9118255691879127
12,0.83,0.23123404406443035,0.38506963612452294,0.0,0.0584057403387015,0.0,0.0,0.1541584898023422,1.0,0.0,1.0
13,0.81,0.4398184839222979,0.6615562205277258,0.10258765373631765,0.0,0.05749974060222216,0.0,0.009641179498932565,0.981562569052104,0.0,0.9274663747650709
14,0.82,0.4146600970641008,0.6185422411553996,0.0,0.0694639983894714,0.13605983962371246,0.13733928986492439,0.17510180856088625,0.908899470347846,0.0482373099071107,0.9718545828894364
15,0.82,0.1798142876743341,0.07143787387251527,0.048517588775121835,0.005212361877404202,0.0,0.3299649812196187,0.5512501347164576,0.8744571208339508,0.08596863125727262,0.9771240596069507
16,0.81,0.2120451673712354,0.3112685021432114,0.6483085493848945,0.0460922474769999,0.14410680654231262,0.0,0.05012935378967158,0.7400976113677665,0.21576114372510474,1.0
17,0.81,0.013333872221030794,0.0,0.10738917197632586,0.0,0.0,0.13411254038134485,0.6144514711914555,0.9734879522710912,0.029262827129924077,0.9962019920657846
18,0.78,0.0,0.5979720000840472,0.10368015069225257,0.007935151720700535,0.0,0.019766561828002,0.02288456793016296,1.0,0.027120349401494437,1.0
19,0.77,0.614955198686015,0.22369905436978055,0.5042945884227469,0.003113361010177165,0.0,0.17578891669622287,0.0,0.9616059633215961,0.05744824206796527,1.0
20,0.78,0.1639172302078657,0.663664005061501,0.6628767214343767,0.0,0.17385826475044738,0.3290511105988701,0.12078552325919586,1.0,0.0,1.0
21,0.75,0.18443118638462347,0.5281127707227176,0.5978972239013889,0.0,0.2582673349370516,0.3153484762271559,0.005125363235433139,1.0,0.011994224829428178,1.0
22,0.79,0.05027710962900655,0.7108586799914463,0.5631370312816661,0.016727212133119337,0.0,0.5873775358203599,0.11884984537431154,0.9712176025185107,0.16714009588753137,0.8994183383026347
23,0.79,0.1658360294326681,0.6035472545941549,0.5202620414389368,0.0,0.0659064032839466,0.5668667365397687,0.14186068840564284,0.9323171793662883,0.0856238062230082,0.7678448199488179
24,0.75,0.01616858123769127,0.5863049032083287,0.8986489738831399,0.0,0.13033402337361963,0.5757978828673788,0.22668198815469504,0.6666361865554701,0.07556523672154253,1.0
25,0.78,0.0,0.7926820312643186,1.0,0.12452311945197389,0.16897409034541147,0.6833987885067843,0.057796471209192235,0.795769652159976,0.0,1.0
26,0.79,0.04634887523018616,0.7013127659081899,1.0,0.020558470583701922,0.0,0.7163627469182343,0.13613382290517945,0.7946463074791302,0.06440885132514416,1.0
27,0.76,0.017624063921465077,0.6918717811600494,0.997403294338802,0.14038563869176127,0.066648566091753,0.567316171228409,0.14200006084572886,0.8383831049291106,0.03853481606393496,0.8449160405417638
28,0.78,0.1348097261918294,0.4291186520553997,0.921715579309293,0.10771664157980185,0.40725560364593744,0.8941193354264456,0.09058483609764353,0.9316719057648909,0.0,0.9050723532560471
