gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
0.8287172972023277,-0.21571720848166673,0.5786919579209855,-0.5383791443799366,-0.23517705124332222,0.47836705951517655,0.09740138940053311,-0.39412669952673174,-0.970347991296533,-1.0,1.0,-0.09432014922572463,-0.7711731724872694,0.5185425097423562
0.9015973114237459,-0.5172610392227397,0.5704222511572219,-0.23225666415983867,-0.1923540784743275,0.12685553613655454,0.14310716033886847,-0.16249860053636658,-0.4365157526345885,-1.0,0.9190012184763732,-0.18119875214815123,-0.9264566043683614,0.41524521668781034
0.6433151254651656,-0.22959693223486954,0.8616636116813873,-0.2850623599294627,-0.18388871683944935,0.10576146150106974,-0.027441441380905027,-0.574527872423993,-0.7669081234155024,-1.0,0.9705312110858135,-0.14884270955194767,-1.0,0.423090279135547
0.36018864438853393,-0.6917028544629008,0.8608212083761997,-0.3545341930138221,-0.17040107340508415,0.03417463007487617,0.36241315314175704,-0.4463992509909184,-0.628562231343395,-0.6995999686523163,1.0,-0.2924613389034636,-0.6113563836597808,0.49808971914707
0.8385871048791103,-0.20285411354746383,0.6032346721110597,-0.31208977200029986,-0.1279458746592382,0.15638637144825202,0.24336847655051758,-0.3933705166569584,-0.8037366644145311,-1.0,1.0,-0.1195581999986589,-0.38649819809654196,0.940508031184622
0.8156330674338484,-0.11348673389053149,0.8743074813269462,-0.48639004311567563,-0.5268684686004323,-0.2506547815907456,0.35557957178237604,-0.7866492459392681,-0.672434590427873,-1.0,0.8512657695905308,-0.17370836367180373,-0.8000717524984741,0.5702748220174798
0.9208767768892768,-0.11463034187508503,0.6902948879991815,-0.1588460632701987,0.010102914966677597,0.3169204343367442,0.22724527338696973,-0.38964271727109523,-0.7181369970280536,-1.0,1.0,-0.09543400221614971,-0.14819402666525971,1.0
0.990887425129066,-0.4525765059552856,0.9243925927633645,-0.17565694234820212,-0.26150263334295587,-0.23357836524183712,0.5012960680292562,-0.6342736272851413,-0.21518235447652456,-1.0,0.7630445414849645,-0.2079588720455456,-0.7512981579306445,0.7190315117161004
0.8801582672251879,-0.7450333163117427,0.7707942363683951,-0.2653668224714236,-0.07720406335048877,0.12268588583832793,-0.1557137730194127,-0.23137422576537517,-0.3155096168577511,-1.0,1.0,-0.2426815415598971,-0.9665837858522088,0.3730417592393999
1.0,-0.11504357594868458,0.6627567534517139,-0.11592381712077535,-0.14488366616481954,0.3778676307526984,0.4101377713309351,-0.23580148300731069,-0.7851735671520249,-1.0,0.907688321766102,-0.05715459168832359,-0.8633923611417804,0.7982087864966374
0.7587204511093073,-0.5147214900617221,0.6351994137078067,-0.06595635938281459,-0.0815030934158327,0.05082314997659085,0.08839389620035623,-0.018279131891328675,-0.3513791948191258,-1.0,0.9977333337714059,-0.138531294625285,-0.9390009545953157,0.23196648491322397
0.6084982363062714,-0.8153029525620245,0.519938026063365,-0.3379613735134096,-0.38500290549726585,0.10486779808047592,-0.2333849804774669,-0.574411689285671,-0.6383066287485313,-0.6314715250985323,0.9614312284724881,-0.41905069830962216,-0.8124054543314279,0.305958660049579
0.6771276912985363,-0.26684945761394857,0.6320378287536229,-0.2735548764099995,-0.26761778595825003,0.33581787806904595,-0.05095142095124207,-0.6981267475959292,-0.6774243567773518,-0.9127759951512926,1.0,-0.2604138499159621,-1.0,0.32941080851632903
0.9444771402628507,-0.36970410049522645,0.7254077766947126,-0.1491781026494522,-0.18478770688752705,-0.14563071908560812,0.4329010331327004,-0.42094987739696726,-0.32303138292352374,-1.0,0.97080367756755,-0.3686301216453575,-0.6671480710523424,0.5652666176747309
0.88805909028921,-0.33733305031101557,0.8075670235565939,-0.34961812977289597,-0.16944263028572892,-0.10227579046684972,0.7444104456481577,-0.5123429555235046,-0.7850350763498388,-1.0,0.8020935768909303,-0.3847217232523388,-0.9858709678806488,0.20467286014434088
0.9270091652343587,-0.1584591737232413,0.6862098450754456,-0.17107324585368858,0.1934731160246883,0.38591329401239793,0.3104473962136038,-0.3542411741974195,-0.6606721215312202,-1.0,1.0,0.15005009532443217,-0.5221182408737586,1.0
0.8013931950446495,-0.8612763721466377,0.7703345658535939,-0.4075711725911333,-0.2472277334113343,0.012045085553495212,-0.29546097655857206,-0.12887033024476247,-0.4465510061633468,-0.8907585124681423,0.9285777945945037,-0.16455084348621646,-1.0,0.5556813346495708
0.6440376860976268,-0.5142338616115026,0.8350835061436022,-0.6955761012187137,-0.42550097207431875,0.30428236550504384,0.36415263056114744,-0.7585678137745433,-0.8047593512614444,-0.7479571358279091,0.8899209350169072,-0.07391209308520147,-0.9256086248730832,0.5314629041610138
0.4947221020315355,-0.15024159060248815,0.9766236965412302,-0.20492838515041675,-0.4413007985297526,0.28827303923458364,0.5837484309568419,-0.5367304781102782,-0.6129161999944756,-0.7361623524757304,0.8406491612197449,-0.4521322174865694,-1.0,0.42307461177880923
0.7457552391009308,-0.5456189722670243,0.811076590378994,-0.11753514935641034,-0.20915316559511693,0.19461463230122147,-0.13413452380722296,-0.02877747907110654,0.05539204958218147,-1.0,0.8997151560186454,-0.36133806947260955,-0.9976324543481522,0.38515445152093203
0.3675464043094662,-0.2433525366178708,0.9877914566101436,-0.18750620219991665,-0.18256024449745215,-0.0184234414624974,-0.09736655733594596,-0.5064960498124057,-0.8338752155449468,-0.6047114999598395,0.8850851443217808,-0.0986197424066091,-0.6057112290376447,0.13563832650717672
