gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0.20073839974738952,0.027955497205962618,0.9328675832640452,0.0,0.1033175861413381,0.038228035187445074,0.2400981696558405,0.18285689212454898,0.9660848693696387,1.0
0.21181072938616896,0.0,1.0,0.05983880457881896,0.0660367897469415,0.01957791640831224,0.3242370976229328,0.10725048579480315,0.8415987018622463,1.0
0.03141588730489538,0.0,0.9260291941185801,0.00031728840667348166,0.21855470956139791,0.0168718367724462,0.1705804040507581,0.05562137158708197,0.6901813913087448,0.8520626399697017
0.0,0.02996137232422891,0.9884478621728027,0.17845499817381322,0.28815244299587156,0.0031368900362726813,0.20556004381625947,0.2845120979261886,0.9701922011333555,0.8453983179692467
0.029815590961984998,0.09244105057922138,0.7909600087949774,0.06331471924236198,0.0,0.030148510916790827,0.4408542281966689,0.29342392275175344,1.0,1.0
0.2854457532384643,0.025974895757757945,0.9050629447269829,0.03267950302506317,0.0,0.04140266056972553,0.3843863255009532,0.12862172294800517,0.7977501572114766,0.9677812774630353
0.17735631240094443,0.19726765108572536,0.6941204024412073,0.04635221351548184,0.2873634303707628,0.0,0.35032083112019397,0.3629761182151694,0.9985734519261455,1.0
0.008132581346960257,0.0,0.9367374147253726,0.003397720062362975,0.15711416392413904,0.003952516553412093,0.20561863920746165,0.10858849794833468,0.6928090559725693,0.7713730951973465
0.0,0.1258293535633797,0.8154022766621,0.025259840927027086,0.033428414202533965,0.0,0.29902500638050417,0.26673245933183953,1.0,0.9995111421788989
0.02704968407893944,0.12685661789263752,0.9675212108026595,0.16375779827922268,0.07484218529905316,0.0,0.40672794138835805,0.3192928400069876,0.9377366783648431,0.9332052125713342
0.14396811865535222,0.10551568288103808,0.6990152374481655,0.0,0.291667861549573,0.0,0.3480183854292368,0.3454002986057301,0.9076889963523178,1.0
0.35312483891692387,0.010813576794705224,0.946366713274365,0.12046745897443657,0.03390380962057947,0.013645114413228812,0.2898039813793599,0.23088101317251422,0.8638560594373771,1.0
0.15605928420107146,0.15681338083174964,0.9159420547743329,0.043444305630933516,0.16707572417421399,0.0303784311674136,0.28843443842364297,0.33261865104673777,1.0,0.976315115400535
0.2366545580029626,0.012517036740759352,0.9688683292990949,0.10700886699768636,0.010969054371694452,0.08257962855956177,0.29868182408355726,0.15818267106912107,0.8965415535419686,0.9791763022697997
0.10094543161911945,0.23228913540661048,0.9272657295375918,0.2082472852298042,0.04462515367018447,0.007406289995271957,0.39778197650652286,0.4404346889868262,0.9339839201282093,0.9486107218273625
0.08513336817187594,0.09573645296522451,1.0,0.28395651590916104,0.3458428258615298,0.010329348479187714,0.28000759769803185,0.2777440388149117,0.9657396136591606,0.833482377940059
0.06256424239892393,0.19053195466276374,0.8435053844686929,0.2468013122524389,0.09020191297330916,0.0,0.46237918149733587,0.2905795832058639,0.8765271164400129,0.9675624308312486
0.1950792965470328,0.06330812635117375,0.9806678425435564,0.06422450860829432,0.13591253058815858,0.0,0.29266179334223763,0.21302274780622277,0.8657970493499074,1.0
0.3055976780707287,0.07570954087977996,0.9842665342864173,0.023438685412579624,0.02760026007972723,0.0,0.1950113649881899,0.22199709993129607,0.8476397303894314,0.9705131663228578
0.2566354048125638,0.03482702099270887,1.0,0.162158463739866,0.08371887374889866,0.0,0.39909791708528636,0.4917529029658542,0.9917681196979903,0.9920967218003607
0.23136358744916802,0.015270433970750123,0.957699610373053,0.021875711056589125,0.059088351736730584,0.0,0.24718819190823252,0.16634738385394524,0.8175604154607218,1.0
