generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0.92,0.09724940030769313,0.11316990770974045,0.14559296230772656,0.45501813947017955,0.4138956544224016,0.5572239819945074,0.5918833008649471,0.6891928813218879,0.21501096520306962,0.7184315965460293
7,0.89,0.4990648552853386,0.43225816598479694,0.9054613667050853,0.0,0.21554227690075844,0.035097614078463145,0.17792714738191806,0.5083902839576001,0.6035844800033783,1.0
11,0.87,0.3938420401373901,0.6152313898308783,1.0,0.05768509667000843,0.31522385539787334,0.0,0.05418138393732256,0.4506705084893176,0.6849235355960626,1.0
6,0.86,0.35969665797519684,0.8073451699278479,0.875194425728344,0.053358620769135265,0.1652649955460561,0.0,0.0,0.4822490581815186,0.5178721701176298,1.0
185,0.86,0.09526730227719393,0.0,0.9021125783460776,1.0,0.04988540882614452,0.04034424152927135,0.20845814871829585,0.44082715707216197,0.971829147318657,0.012043759727132996
8,0.85,0.0,0.06917221565064585,0.897046070237241,0.018793725793242205,0.21453629299556579,0.0,0.7208138601945684,1.0,0.08678265292726337,1.0
10,0.85,0.3867128042853862,0.4659431365709912,0.7372230841798798,0.046284501312489935,0.06318446465589128,0.003008043649642943,0.016928463512155604,0.5333729456734833,0.9503047134643641,1.0
187,0.85,0.15437541607682312,0.0,0.9014399255361881,1.0,0.1492357573853253,0.07055926049460343,0.17061305828254858,0.4707141459298686,1.0,0.003720083275246682
9,0.84,0.7020452407089331,0.5346016177176023,0.8883955465347542,0.3286162097454428,0.19668826327215308,0.19529709404425633,0.0,0.18979010207703906,0.9574834617254225,0.8402560726657505
165,0.84,0.05050150848554742,0.005132703511744587,0.8769022215041374,0.9560974996771043,0.02209394638374106,0.020641883078598395,0.2328919876996557,0.391275733349688,1.0,0.0
173,0.84,0.10610669406041265,0.05422337794979001,0.9780732290603255,1.0,0.18071416184314384,0.07065456165040765,0.37657537015826126,0.28067025087831543,0.9925905066746625,0.0
176,0.84,0.0,0.0,0.879150189796813,0.9704403806808468,0.2687316905082148,0.0,0.2661264075422161,0.2960355986608074,0.970907461844002,0.0
181,0.84,0.17363471499213237,0.07326407537756227,1.0,0.9561712594959038,0.3338653303708263,0.09700900470210296,0.21942286434673833,0.2519718252277857,0.9693630216108827,0.022947814595844114
13,0.83,0.09212221859580336,0.4302966088625796,0.5874862145723162,0.08909606064926022,0.20108088553338288,0.10005914460239268,0.17733754380993028,0.5779583643411699,0.8794555580953182,0.9882499855930902
