generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
199,0.73,0.8242678123266857,-0.13941896250527364,0.4996667535137657,-0.4887948021178485,-0.25992924674059537,-0.07476927344192705,-0.12453851551230759,-0.5071956978740265,-0.3020320910520355,-0.9458124602522846,0.8833545485096492,-0.2080647280604171,-0.5582820748189796,0.38328739716181287
200,0.71,0.6437851705023929,-0.3230626567616256,0.44559461685063395,-0.14836716345215623,-0.13679951367685128,0.14888103428801133,0.2276765341922376,-0.511555231569283,-0.778414373675364,-0.9184454785281541,0.6570688607595374,-0.0693675939462626,-0.5888146588000625,0.20619272931617744
3,0.68,0.5222390386851841,-0.4073244611106825,0.15560554125327797,-0.11166830448053058,-0.09413456675203763,0.8420583424489649,-0.7367089164832916,-0.6832486112650654,0.26771778283232034,0.0011466205204703622,1.0,0.604353735143797,-0.9660107175578883,0.5392321103633009
19,0.68,0.4022458896231078,-0.45623577987582875,0.6249921593157989,0.02066895622538491,-0.3191518787848456,0.16049084128272761,-0.15894606123871283,-0.20018093742830703,-0.2034565654637502,-0.932983389738693,1.0,0.2663893408648132,-0.9123455055103077,0.2120128820956419
197,0.68,0.634187225784012,0.10009659615720301,0.15891273120455923,-0.20321550203326738,-0.30837353248187604,-0.21511618603152838,0.009267181324995946,-0.3005838398088781,-0.516084210307549,-1.0,1.0,-0.2548098763989284,-0.7887472617290087,0.41649542688855434
188,0.67,0.3406855348709114,-0.09345095166133766,0.13831090777020416,-0.036886018140941765,-0.03336004413651464,0.04953031515811509,-0.4269616884897927,-0.1042206139899433,-0.6979151564827099,-1.0,0.980316955968417,0.047651463947835364,-0.8193731676457143,0.058786102546125915
196,0.67,0.8526441190356805,-0.006318040506092075,0.4460195874224221,-0.28929371389795966,-0.39603397285786407,0.06487573025806276,-0.09662191450687893,0.3374688371762204,-0.7321240368149894,-1.0,1.0,-0.20481908057146697,-1.0,0.28673437381173444
198,0.67,0.5397738668121773,-0.21226815687629516,0.3193080083223432,-0.08656991915828846,-0.27061458545596306,0.2465162432687159,-0.029153841829431877,-0.6397683410600805,-0.6377927760087024,-0.9613716802996553,0.7818203127064052,-0.19850328273529771,-0.6854314471107755,0.2668074729729602
195,0.66,0.7232931748943884,0.11073936587036907,0.4390307469742941,-0.030643120721595404,0.1554797160533053,0.04293407598142254,-0.34221968517142615,-0.3706401952386231,-0.6271483209593227,-1.0,1.0,-0.09910682024417844,-0.6054457388668725,0.2933674546067748
22,0.65,0.45667456562959313,-0.6847639842956195,0.6679803677664815,0.11099212731248986,-0.263913335190424,-0.09942372464486335,-0.08167441479420497,-0.02403650637283096,-0.11674074299738071,-0.9246052902239007,1.0,0.4621182057221974,-1.0,0.24617861868928853
26,0.65,0.45860146193614026,-0.42933032823283995,0.47132322779625957,0.25528298808356686,-0.37195688635341295,-0.02024183437470485,-0.05039313674491536,0.20350984952299805,-0.10269694605235605,-0.7370386390772349,1.0,0.5004935631188934,-0.9919457691957194,0.11164668370870828
97,0.65,0.48299114860915093,-0.882588954497414,-0.08884761061202975,0.2965123196333371,-0.5631594682202408,-1.0,-0.011169884666113121,0.2778595367667847,-0.9793232792757293,-0.7892995061554515,0.8397164574996476,0.5632730204073308,-0.9265493606647236,-0.6153795844789277
120,0.65,0.8376042947425834,0.060881996696679014,0.4430977278585727,0.33032601475002943,-0.8195139187903139,-0.06541768004715509,0.056383537221209264,0.4791945632751216,-0.8200860462419838,-0.999265522435582,1.0,0.7848843985548646,-1.0,0.28608823632015556
187,0.65,0.8221822315816164,0.1279419929992538,-0.05261768252967669,0.028082925891169896,-0.5341560909587229,0.21484125266890994,-0.29443147832349753,-0.34549456950780716,-0.8813689629515506,-0.864638156580223,0.5228040821042467,-0.035273240232749005,-0.959313106410998,0.40513172199299774
21,0.64,0.29582943774511383,-0.26990819093304125,0.5013177154238833,0.21921181828116978,-0.305395809159266,-0.1845486749087597,-0.07073727480612949,-0.18106416633896955,-0.20882591703272893,-0.6371545433240494,1.0,0.48622180346107785,-0.9230357423483849,0.06875810754443347
55,0.64,0.47598706792791146,-0.5983986909437693,0.04748752419527143,0.19952953823997527,-0.1201185033916706,-0.09408690114377714,-0.11795362474701014,-0.19335434403821763,-0.9287445687671215,-0.7641941125653062,0.9053669792515876,0.9802136230986704,-0.8916704425258504,0.12956391640472104
71,0.64,0.5214511632453436,-0.22127242675235365,-0.19653698565963482,0.2736469644550994,-0.46064017056667356,-0.41220408932302566,0.23443300944727324,0.2797058668766566,-0.795598994731637,-0.7390002509558947,1.0,0.8118882092443915,-0.7035644839728082,0.029235186212744735
73,0.64,0.39505114092983884,-0.19370775135659696,0.7501282498504944,0.09379461152794331,-0.3814258189585894,-0.009724398389328117,0.057665502638242105,0.5810784886991813,-1.0,-0.8781200025882728,1.0,0.5827411256594179,-0.8961536213684199,-0.051082546585936375
75,0.64,0.5379631342275282,-0.07885985231481095,0.0419355292776348,0.22918383208177798,-0.5247467810584424,-0.5873137688890817,0.31545000373293963,0.7594301391617295,-0.7777200754033842,-0.7166745043247178,1.0,0.7334025893239644,-0.9683098422813433,0.020463306333978262
88,0.64,0.3320396334886859,-0.40646758952022044,0.7121125717622572,0.34017501512952864,-0.7418862089834248,-0.9189037071463021,0.18244716936926947,0.3926592526487236,-0.7737178881120005,-0.4921867414503387,0.6927476682851995,0.7275627060594672,-1.0,-0.33032428452825013
89,0.64,0.6254591269393648,-0.008558123479943433,-0.02107024694618595,0.14303885647171516,-0.4925979584826926,-0.6398960854150219,0.10039982988537907,0.11362267697488174,-0.2649277764253226,-0.8773949942712547,0.9792714293541224,0.3828124717443083,-0.94515132268627,0.04134699983407322
92,0.64,0.557718950684409,-0.20496182557027243,0.9330028903956853,0.1344893643573786,-0.6813564027169537,-0.7994475308715884,1.0,0.6199999006785217,-0.8086251379514562,-0.8178704669065914,0.8511568256601267,0.6982164424835402,-0.8029490379231838,0.15291599676656906
147,0.64,0.26530665209305415,-0.8607881133197196,-0.14396988452630793,0.17733823323248948,-0.3539334521706823,-0.44491329256395923,-0.1348465109924191,-0.20009260155506065,-0.6046401969675299,-0.6778244089795251,1.0,0.31691606697484614,-1.0,-0.04426352980657465
194,0.64,0.9175240020159814,-0.014421776452218052,0.28867865844019247,-0.28494530926583606,-0.2522195185831362,0.2714215994548059,-0.07420429531062256,0.1216640885272944,-0.6588915655787625,-0.9684798678001388,1.0,0.0009552331608693454,-1.0,0.5603553781459086
18,0.63,0.4359530632734394,-0.36030868677607586,0.4142332557612366,0.1780891044062336,-0.19349147174909337,0.14942294154555652,-0.009621627118559434,-0.2253172944786656,-0.01623988171618552,-0.7726529462393286,0.6763033777282018,0.36721560158700645,-0.8466506447107965,0.19223397613698537
23,0.63,0.36499663068550947,-0.45756253791250645,0.7902874184784672,0.07669340315576806,-0.07449360911588226,-0.087715969869778,-0.36067651403107964,0.13135251128882858,-0.265655250605375,-0.6769509400866179,1.0,0.2866687224236217,-0.9230680949701457,0.04619239279181052
35,0.63,0.5396286090436588,-0.30637671983532877,-0.049364100891612805,0.11868348618307355,-0.2273197589196429,-0.24615353546708313,-0.06996945145634158,0.48474330068808785,-0.43631942284248226,-0.7114109515303295,1.0,0.7582129183415445,-0.6622394920525908,0.03362704579875141
37,0.63,0.49162483204791607,-0.5314822075131528,0.16725586323801234,0.15548688548816356,-0.3231098097327952,-0.17955526501141883,-0.21030210786287024,0.18019977910486362,-0.6275443019228407,-0.6149005966649154,1.0,0.9092231944470828,-0.8477567200065121,0.2046231141398478
38,0.63,0.34743770954164405,-0.44163517750483183,0.1489952864310894,0.02617327573742715,-0.10788100457973242,-0.5239468659018797,0.50888573435544,-0.6298058500945087,-0.20579356339892824,-0.4022562731099499,1.0,0.4087440165556784,-0.7333446686113536,-0.34640620403856603
58,0.63,0.4196280574489327,-0.3962889836606605,-0.40581499157296164,0.22356582228754476,-0.8797593527902654,-0.4328857073195122,0.5733885145773981,0.3745280251212808,-0.7288934698967054,-0.47260648585917087,0.9871365220071918,0.6292365830254485,-0.9530755821857219,-0.057760037428320275
67,0.63,0.39913439544421975,-0.515759132978683,-0.3906652919745617,0.0753557596752592,-0.5383674296231385,-0.3716994442070244,0.7758677066788382,0.5750785155253227,-1.0,-0.4807566825276779,0.8495257431544824,0.6782276913227501,-0.8030831564418205,0.01338338105108905
79,0.63,0.40257155441752823,-0.3492164476045764,0.7625078264770653,0.24920844766482442,-0.35365840509791097,-0.5787311732314246,0.23278850500695308,0.48265987785622744,-0.46242625441266955,-0.7263985203450465,1.0,0.33043893725694107,-0.883414769391463,0.10803627903064833
106,0.63,0.601147674433959,-0.24080116898569706,0.5721763660591258,0.2827715577642284,-0.9472530362835145,-0.4315498392305688,-0.2720819349427097,0.34320626977077806,-0.768266989413967,-0.675135299851001,1.0,0.5651213081228889,-0.8778954128188425,-0.10120580288624888
116,0.63,0.328715352122562,-0.7919256746066733,0.9676767984855743,0.09351183099557533,-0.7706599384448762,-0.40294049662493314,-0.39836450426979686,0.3649054633270555,-0.6720456934890863,-0.6125739219902757,1.0,0.804225455515545,-0.9067499543817181,-0.11219189646724041
118,0.63,0.7794267474833502,-0.13925984123848378,0.1538915499596526,0.2400069732133494,-0.7622891128597444,-0.20250858265710714,-0.1991712822619192,0.5422396880371482,-0.6944157281331855,-0.8876050197458093,0.7840545630358813,0.8600681246518932,-1.0,0.26018612703520355
121,0.63,0.4900366432875336,-0.5212765039202234,0.2601851574515811,0.0015846476318797653,-0.7070194362420623,-0.35265615438307524,0.16143299512289175,0.5216659431028571,-0.5233012821528807,-0.8274412100815222,0.9125633524036216,0.8696767589408455,-0.980185683164899,-0.027423043873136932
189,0.63,0.3874733814447781,-0.022581799604732937,0.06823446099790872,-0.28105515941181847,-0.2766103807981092,0.0798625986041354,-0.5382696076289321,-0.1103790464856153,-0.6016813636501505,-0.8255787851475584,1.0,-0.21255217950685656,-0.8947841963552395,0.1457559852734921
190,0.63,0.7936437256395971,0.15698628827399386,-0.034315465098677514,-0.08893578314265461,-0.12620375195768044,-0.24096374371146675,-0.24375277191520878,-0.545385223551454,-0.3122809516840613,-0.8285032498424068,0.8838081438939956,0.021406918273370837,-0.878547190747714,0.38167932743599925
191,0.63,0.6794553821169226,-0.4400229008993367,0.0887641806769324,0.0035078923277640367,-0.6788878072062139,0.04657851318238822,-0.2304546199918441,0.04748695281994167,-0.5512949506790233,-1.0,0.9712546171491636,0.001660312416363309,-1.0,0.3098519998199784
192,0.63,0.5245192379423167,0.12767545929572788,0.428481650731064,-0.10339286817660465,-0.06256568462293652,-0.268672640837946,-0.0571637383240885,-0.2766651510483437,-0.3500016783818142,-0.8699528953822137,0.756657679954102,0.04568512614915856,-0.8603608056839931,0.46484125256591163
4,0.62,0.29211678063888974,-0.26299401060626626,0.00885571030634147,-0.30576703003846545,-0.32493760129217825,0.8513443487360698,-0.6080162108086907,-1.0,0.465971931465135,-0.2926361813501468,0.6929168060010582,0.6381910845169351,-1.0,0.6938551513985007
16,0.62,0.45239413473179646,-0.41765584515943466,0.4623016249932843,0.14336497209931182,-0.12238492579728075,-0.005015606879511636,-0.23509116649408845,-0.25208565271735023,-0.1653495952472588,-0.8103570514543945,1.0,0.31148191615409504,-1.0,0.11878501187574153
20,0.62,0.6107070984971068,-0.33957200803981824,0.6579998913558206,0.07725421690237957,-0.254170039274496,-0.10883379793549933,-0.20151071328153713,0.13602083975277995,-0.28720067073504796,-0.8963479183475074,0.9135804571510084,0.42884510302753565,-1.0,0.1605134685792417
24,0.62,0.5999635223942811,-0.358773253881858,0.16987612399477678,0.15248810580598798,-0.31530552251455163,-0.3677950717388746,-0.0315047177875358,-0.0955649253505851,-0.22470946017462756,-1.0,0.8753719094717685,0.6029691284180086,-0.9912596721639282,0.09836982585753873
28,0.62,0.5786061812356291,-0.4244985520041362,0.32927256120569837,0.07070635124051225,-0.137068696482195,-0.1780614286932807,0.007232064510204207,0.2530664526608025,-0.3522483733075673,-0.9563706757022756,0.8138613531859795,1.0,-0.7837712588497439,-0.07702909433397157
36,0.62,0.5384311674075677,-0.559903778464385,0.9460514556675467,0.04844299091909541,-0.3478636821422651,-0.4042797486470744,-0.25364828149604834,0.2455406634959195,-0.5911023681879134,-0.65563764753872,0.7275701690230658,0.4310346440762877,-0.8450592802402044,0.015307578549405133
74,0.62,0.30646020860905765,-0.7899082870492871,0.6755880369706012,0.13831635351477173,-0.5581854987093762,-0.5675495740594327,0.2638334923998596,0.6426136819046755,-1.0,-0.469173508804574,0.9833953914034145,0.7552659484323587,-0.982857570047386,0.06363346239998609
83,0.62,0.48180730036123304,0.042441915519725384,0.23629320434680093,0.14242905534219596,-0.46138393219493307,-0.4653238400274576,0.21074381980865534,0.32785743306286513,-1.0,-0.6759811818717065,0.8052914286349756,0.3614341015400807,-0.7223908682022455,0.2026826765791621
95,0.62,0.5346837281249911,-0.5994001971209791,0.7210235033125151,0.02110910461890733,-0.2560862787654725,-0.9089965832335493,0.31360109081852083,0.208142447531123,-0.7328642626244781,-0.7701385901686986,0.9792308443512194,0.8792138255760243,-0.6972288206390919,0.12086161640416976
112,0.62,0.6828165482570859,0.09376107036216118,0.1989017733132136,0.07765706268497188,-0.6944537908993565,-0.703224590599123,0.6288176371297647,0.8276146359527891,-1.0,-0.7208286994969691,0.8448404907128799,0.36622673796067545,-0.5370930307143371,0.26683085611469476
113,0.62,0.5437952593137982,0.037290765668115816,0.3364908466009968,0.14895211544700135,-0.7361637942752615,-0.36849046749509223,-0.259400874331826,0.76995671420831,-0.6640353854279496,-0.7779359620170946,0.9489863150468805,0.8395555320366319,-0.9340472588572499,0.24415110115885613
115,0.62,0.5410351167914464,-0.11423005340484223,0.45246897086739546,0.15758292091199524,-0.6530337169296675,-0.37595040061613766,-0.5388640404633599,0.7998813538080871,-0.8055954435447095,-0.7411813076801537,0.8158795996314867,1.0,-1.0,0.3318730674652552
119,0.62,0.46148567088591064,-0.5452574225114022,0.153064504481967,0.1432633658345941,-0.5145603309305202,-0.40599248779755726,0.30787396762414787,0.6447394189325935,-0.6871558497585273,-0.8841537269877451,0.8903318653439949,1.0,-1.0,-0.1865181608650519
157,0.62,0.22376663840347832,-0.7759525592663488,-0.2532358619232369,0.06127246733320209,-0.9356151516928433,-0.2770304741363528,0.18419124025964495,-0.04681690132434695,-0.7264955708951566,-0.5737595765983076,0.9756135342052361,0.7684033979534362,-1.0,-0.24904545921585486
6,0.61,0.47532941932571415,-0.6883364084079615,0.07786601743199742,-0.0422922985536108,-0.2687380162618889,0.8794812248217161,-0.8001612746920935,-0.8044395390813948,0.16148124940658076,0.012813531125794975,0.9871265179867813,0.6273331283923388,-0.9557193847797155,0.6951807244394623
25,0.61,0.32331449965567294,-0.17188443214919524,0.8586548265815346,0.1469574697133563,-0.18659535167892288,0.02785869456859534,-0.03112782942861249,-0.11052645556056895,-0.3956827553251414,-0.6645504937720217,0.9822591818024768,0.3196856221120874,-1.0,0.13595477677053758
27,0.61,0.6800973635063411,-0.3909446435910202,0.6869578514013871,-0.049767132682835336,-0.4290408725025254,-0.11237175001668356,-0.24829208591277274,0.2764813522642015,0.06509052703573975,-1.0,1.0,0.8553489551729763,-1.0,-0.11565319222055728
30,0.61,0.5352796108370712,-0.5644880350366464,0.13887161159776823,0.06934954107430329,-0.41892172733654887,-0.010473911345867337,0.42523544030597626,-0.30830224889530755,-0.1399110320961476,-0.8459537007233962,0.8764195385087289,0.526561836737499,-1.0,-0.12217824404695396
31,0.61,0.4645162246440244,-0.647297862490682,0.09569827222602514,0.05294937427017325,-0.49453275945801456,-0.04331444338387044,0.40243639657765246,-0.34293248442698104,-0.2531805114494484,-0.7822283579919228,0.858324666602451,0.5224513087041573,-0.9858104682952189,-0.24469277912112336
39,0.61,0.2830028800223325,-0.48634907358892043,0.6376277299513207,0.11126905821892173,-0.34689610167904655,-0.1446485196200714,-0.1939215181742344,0.3700465807667313,-0.6189388362586073,-0.6136784830703486,0.995758348928442,0.49358838757148493,-1.0,0.15999151532643308
44,0.61,0.4595511758302124,-0.31163284387384427,0.55654426169503,0.2371835782114034,-0.40673238299300235,0.12020510361827183,0.46445864174029033,0.6532744005988782,-0.6127966757239538,-0.6146792878889398,1.0,0.505032853812803,-0.7201072180855586,0.12599005019544618
47,0.61,0.6654046823801336,-0.27406676188962864,-0.19924892282952156,0.356831181387711,-0.32685827506863774,-0.16414468136612853,0.23922917543875064,0.14848794197493445,-0.7864113092573238,-0.9667573367173717,0.9234974124360233,0.3177393351482458,-0.9202640053526592,0.08697058863553692
64,0.61,0.6875808819164829,-0.26901785189699656,-0.32968028918798786,0.035750597792171504,-0.16469245335328506,-0.3492942258900749,0.3756827633788795,0.35207863607589107,-0.4047805279613597,-0.9083921721061432,1.0,0.33180469938339174,-0.9017745278424055,-0.06421470504391177
65,0.61,0.2903880297179313,-0.4037601380065162,-0.5195973420400081,0.09713504181938035,-0.13663173893433636,-0.20515375112803233,0.8319490212171872,0.5227142346721958,-0.5317804022339137,-0.4760664343665203,0.9309698681126921,-0.024981684157666065,-0.6927121603385088,0.12058520093985219
70,0.61,0.2649324983040016,-1.0,1.0,0.29755636145135517,-0.3727518828089124,-0.42405182520621,0.09504719575065629,0.6450787446766636,-0.8620758037385587,-0.46198319053582027,0.8754206836764065,0.8366088180255904,-0.6517084069969055,-0.05929101468118915
77,0.61,0.4783989357254445,-0.6946493344138455,0.3514723064070333,0.27207161498845833,-0.16272218845184858,-0.2582376625088847,-0.2821155099476952,0.8716993164671765,-0.7719724701880452,-0.6748517052192862,1.0,0.5703309646418436,-0.9780988411879908,0.002886527324757887
80,0.61,0.11310380577792935,-0.4741968085867435,-0.2796204545378213,0.01772274022733223,-0.06604334544739131,-0.44670969112250714,0.43652362409570733,0.5421287846366243,-0.8820126108772681,-0.7751530945262242,0.9863872040707602,0.46154155027181687,-0.9573213275399717,-0.10921096601302514
82,0.61,0.5599231459060766,0.04065651876371429,0.1876953344837805,0.23277925383463519,-0.40177399173387784,-0.46934862566468505,0.34793986509621067,0.48574175038248696,-1.0,-0.7983978288531451,0.9138293672607457,0.45752407417191554,-0.765755188550332,0.13538699595217876
107,0.61,0.5732066445627609,-0.7364439723946944,0.43665971774481727,0.12869034396985507,-0.07907939411748244,-0.532024824640907,0.5368395270039259,0.3633602242456093,-0.8738143240272014,-0.6631662056118823,0.6755586724999615,0.6573292860668485,-0.8270356122266204,0.04713872783832012
108,0.61,0.7196846110808192,-0.021731736936116228,0.44564961895147087,0.16417035393646184,-0.642025390982866,-0.5841837540740593,0.44405303679752034,0.7748135854846225,-0.8079332498598104,-0.9099783030112383,0.9988027544006333,0.655830257083156,-0.7695727187975521,0.3002328773110582
133,0.61,0.5457155351693297,-0.45192161150390847,0.3410127245475949,0.2750531569880699,-0.6376143962141021,-0.14019332390744843,0.2868789231681704,0.3567061870266598,-0.326284154364059,-0.9340182786128265,1.0,0.49095856411103356,-0.7614074835916427,-0.030855204203345532
183,0.61,0.5788821061705728,-0.23112508959363265,-0.2978587243177971,-0.02694401418144632,-0.42606341550082893,-0.5897623701548034,-0.34602231252857224,-0.06630694498077347,-0.7590567729422666,-0.5976328297586618,0.8752233142665791,0.6038315480918167,-0.780750930919055,-0.19778603341598366
185,0.61,0.8860279602704157,-0.04604151864568866,-0.1032834750285078,-0.0572814794275418,-0.24256519901205498,-0.36672545261516953,-0.22336005842630308,-0.09829010455722774,-0.49822854007799366,-0.9160263433059632,0.5186967715110357,0.11518150549108325,-0.7845308420559717,0.288394055889961
186,0.61,0.6265529986195562,0.2286005796434886,-0.27425356842470094,-0.12465181005590842,-0.015670463491726176,0.029436017631894774,-0.388986889802721,-0.5809062532490717,-0.9271242135796562,-1.0,0.4131157904065692,-0.05027496975746108,-0.9378220210992974,0.04950932343502515
9,0.6,0.4015127558252935,-0.38038195269379194,0.2601049523265956,-0.6987402344718314,-0.5291132604941103,0.40587158879112395,-0.12488271445351362,-0.8282532776460275,0.15174648221833964,0.579207554689662,0.6877316460885665,0.4984865821702818,-1.0,0.490739169881144
