gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
0.6437851705023929,-0.3230626567616256,0.44559461685063395,-0.14836716345215623,-0.13679951367685128,0.14888103428801133,0.2276765341922376,-0.511555231569283,-0.778414373675364,-0.9184454785281541,0.6570688607595374,-0.0693675939462626,-0.5888146588000625,0.20619272931617744
0.7794205833015406,-0.268091189405769,0.49446628620594385,-0.2963796001258556,-0.2739841010205276,-0.00576752272407125,0.1060924627521257,-0.3008197926082175,-0.36973549757914675,-1.0,0.8986018649640705,-0.18847656957368752,-0.6813358099652639,0.24983031334470945
0.6459444079720829,-0.19352723793099516,0.24873120159433793,0.05954173982360926,-0.29984347678319645,0.17318575393802002,0.08221196623163343,-0.6255131202870375,-0.9243237870118749,-0.90111390114325,0.6915077216563689,-0.048744677900256675,-0.7205087392231827,0.24572706238844794
0.6808833018459375,0.03488984471583831,0.2944279688594016,-0.37817885587043787,-0.48678580624371676,-0.011321519809222136,0.05388593289972085,-0.6317430981041326,-0.48501930193492127,-0.8747820155655007,0.7239347113602441,-0.0714229443628866,-0.8257238687163034,0.4271668055397825
0.8392675003884768,-0.07810650822801894,0.4583481203399442,-0.42119152012501004,-0.1331668020893257,-0.04884638477212033,-0.13968716290207503,-0.46991164028105087,-0.4356730480799599,-0.918042910916763,0.8942018818872648,-0.10317466636396501,-0.8873689916674524,0.5255540152013922
0.7154319143344705,-0.2865060685854089,0.2970688756037334,-0.34542538179258997,-0.19080466260128986,-0.06729450419492403,0.09313956941265543,-0.5044601156824461,-0.8633482121311487,-0.9808753303995389,1.0,-0.18627895526112512,-0.8840828278871107,0.29219336231710186
0.5318720691562923,0.2094450507060362,0.7673477965560629,-0.10524122900339314,-0.3694018244301956,0.2963089263311593,-0.11074377889457018,-0.5425324988169495,-0.5895867514118196,-0.6956329319492272,0.9496192501049943,-0.07988455497418905,-0.9131527887276049,0.027023999643243715
0.6773682784586337,0.024151944357022198,0.1562121034890183,-0.15131052359071429,-0.3143593216555842,-0.22363412243925956,0.051254413658849945,-0.4840873462201764,-0.42093211411401765,-0.9788993970241721,1.0,-0.13584850637198165,-0.7533269539413137,0.24606603883603348
0.45395959789098184,-0.23690213779257713,0.2357390132313961,-0.19850581230928205,-0.3023330262536287,0.0675096213474922,-0.17142914164102535,-0.6917723335887103,-0.7604670891214849,-0.9011143272796371,0.6922208944859227,-0.16089448757827762,-0.6543167793271497,0.19629824242740868
0.7750516177685383,-0.32879245364498444,0.33919024986375956,0.048454411775694685,-0.1996455594949602,0.05946833332526126,-0.08321474371175655,-0.7926354875338314,-0.6805356900114286,-0.9471816086351171,1.0,-0.22470650162243938,-0.7510327645244217,0.1826094647669816
0.8100175969652021,-0.18700321961827124,0.4917201653285151,-0.5572494744145492,-0.35096045593623204,-0.004939332470216289,0.19271608981696275,-0.5620364737299729,-0.2932025903683624,-0.8767060008196372,1.0,-0.0869265464056232,-0.7475983545585322,0.36767473538739087
0.6773311551723221,-0.028818795341744842,0.4622445532322363,-0.4588752111148664,-0.10909346818253837,0.21748730797710608,0.06169068778700512,-0.3709229586464558,-0.3497377490662309,-1.0,0.7102859454485269,0.13392750014449564,-1.0,0.47722867952862613
0.6247006010594183,-0.32101269116360404,0.26529147522049196,0.0980814205012833,-0.2643110060680106,0.1630384302670394,-0.11907301401305498,-0.6575252737805009,-0.5387827287737621,-0.9955635049622373,0.9735887870868756,0.0942142905396381,-0.6470397258722791,0.26078247840016905
0.7228092049182435,-0.2293588380862693,0.4564726055696083,-0.44718970849931344,-0.23956255020656164,-0.1355931826065458,-0.09377789824597495,-0.6106851369226008,-0.3034544396208502,-0.8291759361067483,0.9715084435397843,-0.33794194245147546,-0.4709665934376293,0.3232488106580022
0.8087213683594806,-0.02077093477914832,0.5349373788363718,-0.5324355688355714,-0.34334231066888043,0.021576911343907296,-0.16952874282611763,-0.3053697707389824,-0.2736758178972109,-0.9361654778701578,0.8631486555227016,-0.04437915176149354,-0.6856041501397812,0.12732849862019557
0.8285154757921822,0.0911551208603219,0.4855188687242098,-0.5619765853586008,-0.2262961846594156,0.09411899786150416,0.17165770350879897,-0.6048435540631424,-0.7588208568011564,-0.9399518774765587,0.6458695889117847,-0.1727015159376502,-0.7450703276535335,0.6089569722950661
0.7809696632035246,0.17110089626816494,0.46075503691045705,-0.07023899387895306,-0.4432419602800498,-0.08595721710896972,-0.019153448206014556,-0.8536407825459364,-0.6015555317437303,-1.0,0.9167739329094695,-0.1307410330938402,-0.7949317263777087,0.49570391716024037
0.6100274640827879,0.3554192343739424,0.8201203396440346,-0.14494591525652453,-0.5892912968640032,0.18521021020868042,-0.030263023656602606,-0.23526695032007144,-0.6655273828981894,-0.6336005083945738,0.9663262470135673,-0.12206960088775141,-0.8559672297487111,-0.12538769246733994
0.5350649889701785,0.11842293213422711,0.6383886425032402,-0.20702802512543844,-0.36831681820567613,0.12698701277655777,0.00937757537078221,-0.4466262262933504,-0.49049991288126593,-0.6549181601429301,1.0,-0.07752125392633792,-0.8243786418627549,0.07112662562543405
0.7371938138610277,-0.032227233846079034,0.188030811535087,-0.46311466237822085,-0.44569532905750503,0.22112412835868006,0.12450521734128439,-0.5045855816210565,-0.5676814045024511,-0.7423744524999847,0.8404459515916084,-0.2619671559861322,-0.9636655572401427,0.48767797602328017
0.7214268355020281,-0.37502158616317277,0.5413212382851251,-0.14064872373752357,-0.0912260309156038,-0.13580209155842332,0.3304982879771243,-0.5325637453726694,-0.677087761309436,-1.0,0.870852405742557,-0.12813657069880663,-0.9036481726357667,0.43609267034552257
