generation,max_fitness,avg_fitness,std_fitness
0,0.92,0.8238095238095239,0.053849542640865444
1,0.8,0.7461904761904764,0.0212639176778725
2,0.82,0.7509523809523811,0.03190831536714469
3,0.82,0.76,0.021157009420498158
4,0.82,0.7509523809523811,0.02826823253267778
5,0.82,0.788095238095238,0.016218463205644195
6,0.86,0.8009523809523807,0.020680048333912803
7,0.89,0.816666666666667,0.020778499265972767
8,0.85,0.8071428571428573,0.01855310451312203
9,0.84,0.7938095238095235,0.021925456063278722
10,0.85,0.7971428571428567,0.021852940772540488
11,0.87,0.7904761904761902,0.023799998094475798
12,0.81,0.7723809523809523,0.017969487870584024
13,0.83,0.7642857142857141,0.01734013472003154
14,0.79,0.7571428571428572,0.018808016817268108
15,0.81,0.7542857142857144,0.023618279557404292
16,0.78,0.7461904761904764,0.01758684315487562
17,0.79,0.7428571428571431,0.022069771859536142
18,0.82,0.7557142857142859,0.029207211857515545
19,0.77,0.728571428571429,0.016700645635000184
20,0.83,0.7309523809523812,0.02843618786063546
21,0.74,0.7195238095238095,0.013619380615309625
22,0.77,0.7280952380952382,0.021738499448596835
23,0.76,0.7066666666666664,0.021455010144892993
24,0.76,0.7157142857142855,0.018916213396229738
25,0.72,0.689047619047619,0.018491893179950057
26,0.75,0.7023809523809522,0.018999940326914273
27,0.72,0.6890476190476189,0.017156079556811223
28,0.77,0.6933333333333331,0.021894407490614557
29,0.74,0.6695238095238096,0.021707183466745664
30,0.72,0.6761904761904762,0.01703670839999837
31,0.73,0.6838095238095238,0.0227776395106693
32,0.77,0.6890476190476191,0.03130567602646399
33,0.74,0.6776190476190477,0.023885592769494174
34,0.71,0.6700000000000002,0.01999999999999998
35,0.73,0.6814285714285714,0.021221219004911588
36,0.75,0.6714285714285716,0.025501767312373094
37,0.7,0.6604761904761907,0.013619380615309607
38,0.73,0.6695238095238096,0.02458729646366777
39,0.73,0.6823809523809523,0.01949475189567494
40,0.73,0.6604761904761907,0.02214157702392889
41,0.71,0.6676190476190477,0.017156079556811244
42,0.72,0.6695238095238096,0.020113059125659864
43,0.71,0.6661904761904763,0.01889222326178796
44,0.74,0.6766666666666667,0.023367322183591017
45,0.74,0.6680952380952382,0.023627878533438607
46,0.71,0.6633333333333334,0.018856180831641246
47,0.74,0.6604761904761908,0.026632631341161065
48,0.69,0.662857142857143,0.019307747554965025
49,0.73,0.6561904761904765,0.0198748921473421
50,0.71,0.6685714285714287,0.02122121900491159
51,0.74,0.6690476190476192,0.03190831536714466
52,0.67,0.6457142857142861,0.012562767579307554
53,0.72,0.6695238095238097,0.024196849554119028
54,0.73,0.6576190476190479,0.022233557199864286
55,0.71,0.6552380952380956,0.02038184243717399
56,0.69,0.6476190476190476,0.022867061340081846
57,0.71,0.6652380952380954,0.021071092276035784
58,0.68,0.6404761904761904,0.014630753805464029
59,0.71,0.6490476190476193,0.020909046095333464
60,0.76,0.6557142857142858,0.0356666348782362
61,0.71,0.6519047619047622,0.019909090438444643
62,0.72,0.6585714285714288,0.026954231805875997
63,0.68,0.6385714285714285,0.015822140691272538
64,0.66,0.6319047619047615,0.016218463205644205
65,0.67,0.638095238095238,0.014013275209106833
66,0.68,0.642857142857143,0.015474358865973273
67,0.7,0.6490476190476193,0.01874763779526622
68,0.67,0.6385714285714286,0.013899542399358512
69,0.68,0.6466666666666667,0.018601928556785358
70,0.7,0.6614285714285716,0.02099562636671294
71,0.69,0.6419047619047618,0.020843874884037425
72,0.71,0.6504761904761909,0.021925456063278736
73,0.68,0.6352380952380952,0.014013275209106833
74,0.7,0.6357142857142855,0.02401813373889237
75,0.71,0.643809523809524,0.017855555485002544
76,0.7,0.6399999999999998,0.02225394561056747
77,0.67,0.6423809523809526,0.011507662831994843
78,0.68,0.6500000000000001,0.018771812708978135
79,0.68,0.6385714285714285,0.01726149424799226
80,0.7,0.6461904761904761,0.024971639242146466
81,0.7,0.6414285714285712,0.02641891715558133
82,0.7,0.6352380952380949,0.026116779430099227
83,0.69,0.6319047619047616,0.02084387488403742
84,0.7,0.6433333333333332,0.025510657592340696
85,0.67,0.632380952380952,0.015400915836948801
86,0.71,0.6395238095238094,0.019389783877621265
87,0.71,0.6380952380952379,0.022597734319437474
88,0.68,0.6409523809523807,0.026168822217207805
