gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0.08891477253039722,0.0,0.9253996469835196,0.9973286202445358,0.02692005528340012,0.0,0.21431809090315584,0.1891235517839407,0.92799909618293,0.018691154838417143
0.0792176461363723,0.0241090359740902,0.88661353416045,0.9342812923494357,0.0974884945991567,0.019672837233080113,0.1711280374097735,0.2905951435569199,1.0,0.03549346997531543
0.04513207814030892,0.0,0.9497531981185833,0.8542837738963074,0.1178939321076613,0.03071262476692234,0.18762511632599088,0.48140585136587,0.9928380421263082,0.025209707216612587
0.0,0.06461180180538895,0.9909287383476675,1.0,0.0,0.013992707067807059,0.3843809098772467,0.4579526945901648,1.0,0.0
0.010340699846124717,0.027550410469784768,0.9551981103519086,0.7494370458874939,0.15500470886573167,0.09783574255898614,0.44408338423004695,0.15124571656571167,0.942875283907638,0.0
0.05614448169787489,0.03982807934205623,0.9341317514753619,0.9359559321434047,0.05765543017504197,0.0,0.20772470852929178,0.3872006205488976,0.9987490931572349,0.0020868442710716556
0.009175300293364965,0.014445494908226199,0.9592848212327837,0.9601727695618012,0.06779578805120433,0.0,0.20305945899088632,0.5335296889390265,1.0,0.004774511791191557
0.08510616333741287,0.09087409742548197,0.9766424021005251,0.9890945708090649,0.152848698072867,0.0,0.11182169397919964,0.3679103975962815,0.8725519891823338,0.00609574778192907
0.027298468009143387,0.017652355022539583,0.8982771336886956,0.8287803937012749,0.21059046722842037,0.01705376661178235,0.464909559828214,0.17617330494851424,1.0,0.0
0.06995876526525509,0.048194692092461335,0.9058066722505949,1.0,0.0,0.01804287681266963,0.4046781157926798,0.6137725830381708,1.0,0.038501764405382125
0.025319865398781012,0.029577077227458174,0.9548155194906923,1.0,0.11138018988088554,0.0,0.19380351742293417,0.3935260534484457,0.9955462200520937,0.04656179224863648
0.14178234365032175,0.0,0.973960308950881,0.9646478381734491,0.053065053770921994,0.04325069149033467,0.11431312751074466,0.39520627036013906,0.9426937960230758,0.02274559831509471
0.0,0.0,0.9408129838072299,0.9806737928751204,0.09709523404432593,0.0,0.24784432158457423,0.46570526420544195,1.0,0.0017314759666794716
0.0,0.0,0.9372795884084395,0.9973606112197699,0.0,0.10558976770784341,0.3173129222401447,0.5828748702152163,0.9137043887255895,0.0
0.0,0.0,0.9221829225586985,0.9698752477120239,0.11065535600024334,0.10874025744198379,0.1409423663733047,0.3344604619477461,1.0,0.02379520235454339
0.037582856333516795,0.0,0.9542631968078747,1.0,0.10476303726310954,0.013632241196157842,0.2137853639049432,0.3678889425006153,0.9120057131519204,0.0
0.09132595431879181,0.049411416366581355,0.8619310421966067,0.8994514292427058,0.21234915289509929,0.0,0.38952436557103953,0.20585806951035482,1.0,0.03650233446044973
0.06884491298326344,0.0,0.8021136952666124,1.0,0.08653844116101367,0.008115264960600228,0.1769772789480773,0.1659930924345513,0.9976949122414251,0.0
0.06455931246384891,0.04476454156872239,1.0,0.7568447896041356,0.0691456911305578,0.0,0.3917014704964424,0.39502880228611775,1.0,0.0
0.007792823268586352,0.025864945820638446,0.9420524618597669,0.9862302124538666,0.04763787859741188,0.0,0.15518571185945082,0.36868368988521455,0.9667723081825509,0.03927100565323077
0.07733258180733198,0.12053038445595463,1.0,1.0,0.1275219303834825,0.004041181988236896,0.0473838888948097,0.4848252994129467,0.784659580631462,0.0
