generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
160,0.95,0.05561871869931771,1.0,1.0,0.9684304426168782,0.6947265777993805,0.7319685257043986,0.529790702831941,0.0,0.009784604012424435,0.8595186115629585
145,0.94,0.0013314671003184816,0.7125585342533498,0.7376171146767294,1.0,1.0,0.3155482320528334,0.7254347066374828,0.010679400262123433,0.3083657797542807,0.0
153,0.94,0.049756334150450075,0.7630557213100957,1.0,0.9566620321010809,0.9833813349726908,0.5312279106038534,0.6926451729038313,0.0,0.2380502165156228,0.3492317523095621
139,0.93,0.0,0.9661158133906649,1.0,1.0,0.710681295947248,0.45264475214734134,0.7457981385055082,0.1012281054423198,0.0,0.47060200963776017
155,0.93,0.0,0.9170189869184036,0.9240669804153141,1.0,0.8415288143064289,0.8787197173695165,0.5509565863215397,0.09307398831766854,0.031574619039025816,0.6423474800720307
156,0.93,0.024294913531292348,0.9567760588658674,0.7295032513269308,0.9642908767406986,0.5347325365746805,0.8234561565434101,0.4510914161061125,0.0,0.0,0.43541173363653896
161,0.93,0.09113796125378201,0.9265791716477481,0.645571010222767,1.0,0.9065781491933768,0.7031678301312906,0.22297230312279737,0.017191676416079233,0.12096717812276013,0.8317148256627411
3,0.92,0.6351546797670414,0.20902501861818717,0.3496287877501387,0.6189171454671297,0.24089684948441095,0.021821804940669546,0.13011194976263407,0.3920040903949715,0.735884467737356,1.0
137,0.92,0.008864602938744505,1.0,0.9098353351237587,1.0,0.6860685705867892,0.6708998593321311,0.612081266826749,0.041569677763274845,0.2046160349109773,0.3896917006908489
142,0.92,0.0,0.7561471543123204,0.8620722186042427,1.0,0.7773209574140209,0.5126348367239957,0.5039483916961248,0.0,0.12199245268632375,0.5643391843444638
143,0.92,0.0028336867494561583,1.0,0.9340926813540525,0.9818298240620719,0.7955183689514532,0.42356207661341394,0.8549479755655719,0.012526535861165958,0.23896098291744503,0.3159744469798635
144,0.92,0.08039605567744894,1.0,1.0,0.9492991414132633,0.5055843064211019,0.33780774620145865,0.8490549240904947,0.024500037602255532,0.0022049854908219946,0.3489368097308133
147,0.92,0.039410284175880994,0.9861285943050206,0.8035263622520288,0.9715707801094976,0.738417017446887,0.3398276311933642,0.8656166790812203,0.10327896857039288,0.24752381517745262,0.25072603253523107
