generation,max_fitness,avg_fitness,std_fitness
0,0.89,0.7842857142857144,0.07115184490941613
1,0.87,0.7914285714285711,0.0316657715591358
2,0.9,0.8285714285714288,0.026776982703827695
3,0.92,0.8438095238095238,0.023799998094475826
4,0.85,0.8119047619047621,0.01679542103671273
5,0.85,0.7833333333333331,0.021455010144892962
6,0.87,0.7823809523809522,0.0256171002977386
7,0.85,0.8052380952380951,0.026298478612350597
8,0.88,0.8128571428571432,0.018553104513122035
9,0.9,0.8228571428571431,0.02566132111487137
10,0.88,0.8347619047619048,0.015922146187905224
11,0.86,0.8328571428571427,0.016371536607305785
12,0.88,0.8504761904761903,0.015879363810031508
13,0.91,0.853333333333333,0.02475274555879436
14,0.91,0.854285714285714,0.023819045715047258
15,0.89,0.8461904761904758,0.015267828135125153
16,0.9,0.8452380952380951,0.021956460730282883
17,0.88,0.8414285714285715,0.019095178719774706
18,0.85,0.8157142857142861,0.014333254231707023
19,0.85,0.8128571428571432,0.013850513878332337
20,0.85,0.8200000000000001,0.02023669462940547
21,0.85,0.8152380952380957,0.01467717619754515
22,0.85,0.81,0.0166189793967763
23,0.88,0.8195238095238098,0.017586843154875586
24,0.86,0.7999999999999997,0.021602468994692852
25,0.88,0.7999999999999998,0.027602622373694163
26,0.82,0.7890476190476188,0.016007367918068192
27,0.81,0.7795238095238094,0.015879363810031504
28,0.82,0.7833333333333331,0.023162640965743428
29,0.8,0.7704761904761904,0.018120283419467108
30,0.84,0.7795238095238094,0.022567610687757672
31,0.8,0.7604761904761905,0.01703670839999841
32,0.82,0.7709523809523808,0.02068004833391283
33,0.82,0.768095238095238,0.023828563815612967
34,0.79,0.7638095238095237,0.012140522651411403
35,0.82,0.7600000000000002,0.029920529661723844
36,0.77,0.7409523809523813,0.01770250504327726
37,0.77,0.7300000000000004,0.01927248223318865
38,0.76,0.7147619047619046,0.01789361355052948
39,0.78,0.7266666666666668,0.022110831935702683
40,0.75,0.7157142857142856,0.02013559477320571
41,0.82,0.7066666666666664,0.03371213337224351
42,0.77,0.7157142857142854,0.023618279557404292
43,0.75,0.7023809523809522,0.020909046095333467
44,0.79,0.715238095238095,0.026836195816391198
45,0.75,0.6985714285714285,0.01858973456756487
