gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
0.41885907334261296,-0.3448452655765304,0.5977296404443566,0.03806902667698102,-0.04408434212678695,0.11037073085990619,0.14756440460487147,-0.5585048046459967,-0.33310964376776153,-0.5541088066348477,0.9290916036518024,-0.1310275356916789,-0.8600135554814077,0.24102176236318937
0.9277888790635341,-0.3505174457952664,0.4387834301007483,0.17202105162739195,-0.14393216889717872,0.1502053407448428,0.015453635591930082,-0.19988713122993623,-0.4882632089983435,-0.9546576051831472,0.9704925370392424,0.1272119221112373,-0.7798945929426314,0.48241151279370587
0.7923924473991933,-0.13817388438510525,0.7592654975524814,0.051768833022533295,-0.1129840765032066,0.2713910315813477,0.0060993802380883005,0.033840203626637706,-0.6492093039823459,-1.0,0.9324255725065339,0.08345952731080603,-0.852557453343727,0.4455489582145651
0.8142870178233832,-0.5241593391500949,0.4728094968699191,0.161673625517676,-0.13661986260538042,0.10848464927316348,0.1517627430488382,-0.16185368288447693,-0.3855052842514818,-0.8991224950659057,1.0,-0.11012125481942445,-0.6599658912646218,0.44174612099766614
0.8567731859497608,-0.26460426344829574,0.32088030772234427,0.04095475097609145,0.02370308773073318,0.23196852806295562,0.15184313266920457,-0.2893587422291115,-0.436758719573369,-1.0,0.9485054242577213,0.16482038756908135,-0.6622902389776064,0.6189508414807988
0.7990356958070307,-0.36661779673524403,0.5924394578695796,0.006700091091111998,-0.4679418056737239,0.14636522831097282,-0.06000116592525921,-0.4130441647533534,-0.7050829802751937,-0.918743143469004,0.8667992224841249,-0.06590120718269718,-0.6889955606731172,0.1520266354002683
0.9906637274409414,-0.28243909849207816,0.3175406036665118,0.014702059512460564,-0.25410751345734456,0.3124492864522708,-0.06096728341884583,-0.051170605298710176,-0.8601883213528303,-0.9267521787453968,1.0,0.20938988697122016,-0.8852805658180617,0.45710369488426067
0.9141108851471175,-0.12023956149690082,0.9305159829816299,0.16923274009310602,-0.22438857808038792,0.011661949995445092,0.05796109128074605,-0.42323256060323633,-0.7217513138258417,-0.9662432874412118,1.0,-0.1301050018808243,-0.8225933816814182,0.30478495640807
0.6479278482712312,-0.1511662750466737,0.3434548104578072,-0.07947228230337285,-0.3032605975704695,0.0703753821946671,0.7180886056145751,0.0942586947607483,-0.3394284519517653,-0.6471617690104748,1.0,0.39286070070336365,-0.6440574056752636,0.6154077037019525
0.6258345100605283,-0.03499258473836414,0.5030672053202507,0.07050555755668221,-0.14067373168847602,0.008280307877708941,0.08524342995479095,-0.20039385683392902,-0.6359177959655234,-0.9441422212236301,1.0,-0.15263967910213078,-0.7646626698619279,0.20442871080659314
0.542976848715333,-0.36383018110543763,0.8769071084072028,0.2408356496050716,-0.07821591938009684,0.1314514799633146,0.3970769012336249,-0.0866423084504021,-0.5016209199080073,-0.7651722602614957,0.9724078242066728,0.0331207429788951,-0.77799523867687,0.25132547156283636
0.6217416993141535,-0.7289084084409947,0.8803105259040561,0.08972429184831054,-0.08217736459940214,0.13947043435738002,0.4421450079301311,-0.014717964074662256,-0.3901167224715136,-0.7842956497425904,0.8551245381013385,0.21765521036709204,-0.5601709127732576,0.33366779881245084
