gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
-0.00991389577586041,-0.7842439951073917,0.3099135219896264,-0.530129720758036,-0.6242386682678396,0.45605177827921156,-0.30728159606554817,-0.4601093034464522,-0.004725560511399955,-0.22897008542866176,0.5460353701629015,-0.9246231754923565,-0.959856222125404,0.8989521967865155
-0.2261269402307786,-0.6115826909543401,0.3267195548262655,-0.7368925946796949,-0.3905314696310197,0.1935996266864516,0.41338351405531665,-0.5595505699193096,-0.2511635822923041,-0.06286797009353914,1.0,-0.5039052505542302,-0.9880905432614002,0.3569764032863145
-0.10233006210797331,-0.46715142458521824,0.5061186102171933,-0.48060382100355864,-0.7363580249906307,0.7426549427072848,-0.08520861432021964,-0.18907310523345255,-0.062157594794136836,-0.11049412667277288,0.8642028469775677,-0.778762343072445,-0.9889706282179632,0.7519207587011638
-0.10510299498964905,-0.5197379829752746,0.6023580824364005,-0.4563083235978764,-0.7804525005469539,0.5279958925139515,-0.0789522649734677,-0.4318177629915265,0.10685364430413118,-0.2221918726412283,0.595629068618593,-0.6194009134083629,-0.9095907929318243,0.6209816767208146
-0.10261417447099513,-0.7088353976449364,0.4905437845011274,-0.5481739602203066,-0.4832876169943442,0.13467610749336825,0.4731210163108273,-0.03726743059645618,0.0596019567442012,-0.05276521583963513,0.8352646643858476,-0.5333707977051831,-0.9698498135556749,0.33823202949941633
-0.10570306470519227,-0.6564244138971218,0.5625365695737838,-0.36150228138132723,-0.08806513403820071,0.8845304006722852,0.41649863300424605,-0.33079717387253893,-0.17925757688184185,-0.08338806232712705,0.8248712814780063,-0.5146604806121651,-0.9547583073107655,0.7794355156905257
-0.20038105399990636,-0.7709235145509276,0.3503936406509822,-0.6949577884988491,-0.5145547867938934,0.3240249788607077,0.44468863691180993,-0.12836690675752754,0.19164287002295488,-0.07268408598871971,1.0,-0.632034273093602,-1.0,0.46173288903735615
-0.16261315744324378,-0.8055755185986676,0.26574228537869726,-0.7214999649530083,-0.5762941465743042,0.14171267914121208,0.04479227866109581,-0.5346464128426573,-0.016247345229019397,-0.31079178164568466,0.7843834525971738,-0.611555047278739,-1.0,0.21767673180745253
-0.11683439878447757,-0.5342518055549454,0.5196223894174385,-0.3216742223376097,-0.3960627555648263,0.6211652924399181,-0.16875855860805183,-0.10507768837572884,-0.08849888947115275,-0.15462684996676918,0.7141950870135843,-0.5480259797919008,-1.0,0.7591500165954541
-0.1545516828406856,-0.9236646883358193,0.31763931452977195,-0.8710161361701378,-0.4696161294784165,0.24459599068962673,0.34323713948231177,-0.4377565866325981,-0.04508203927556975,-0.10511097928256843,1.0,-0.6341288663771106,-0.9230275156854869,0.4072977509640399
