generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0.91,0.5385618798442827,0.4322974531278715,0.4619028995867076,0.9437693749520576,0.37409168587548025,0.6603030771487052,0.9797616085088274,0.817958672933487,0.6239113285796422,0.7339181631264486
1,0.91,0.5171459018592671,0.40245552557145925,0.421364792306498,0.0,0.606590408990043,0.0,0.18481142459296218,0.0,0.0,0.9114624531495195
2,0.87,0.691053403140951,0.3454095933040798,0.45135754937978645,0.0,0.5318286904974256,0.0,0.2784221013835972,0.055296856841572095,0.03559616243380649,0.8761550225735986
3,0.92,0.3536600988617193,0.5095865957485805,0.30660521469192203,0.0,0.11102290767484424,0.08162954464663079,0.5753046456400565,0.25674384930547706,0.7661639746126835,1.0
4,0.89,0.3075879093408783,0.22282488393232308,0.4101023349625168,0.12196828585285924,0.15744075652402933,0.0,0.7503661642046193,0.2023994474356346,0.873090502733172,1.0
5,0.89,0.0,0.7120832119523869,0.34913200311887094,0.0,0.4552231112260347,0.0,0.9186446993795174,0.5198920474501348,0.45844357412089487,0.7496475186490067
6,0.89,0.48810292305740327,0.2618300005092287,0.34973809511545667,0.0,0.22865955588884052,0.0,0.9824427356846126,0.4826626323326678,0.9595710405406958,1.0
7,0.88,0.0675226597983109,0.024364700576027312,0.4091958338567261,0.0,0.030086711384608084,0.0,1.0,0.22963453532949643,0.9931565899084855,0.7415310800263291
8,0.93,0.22267459211274146,0.43184001500354885,0.0,0.0,0.1254647201167556,0.009394874516637819,0.4975296155828657,0.7426875260957635,0.7717211488652425,0.9861911961266493
9,0.9,0.0,0.07944010556792205,0.03276699860008485,0.2492663874060173,0.16386916953240344,0.05344444704100557,0.6611888688514765,0.44993073536833894,0.9985830695048384,0.9076692781171891
10,0.91,0.2239834054577382,0.0,0.16009790528473777,0.0,0.0,0.0,0.6135078975552737,0.7362397927401383,0.5960963831608205,1.0
11,0.93,0.1474025340056707,0.5876152590869543,0.0,0.021459202573515586,0.21358204208469447,0.1329983808032425,0.4297700831171678,0.9190762871032158,0.732665855102223,0.9817256728677377
12,0.9,0.0,0.14516267640995234,0.0071218978422196155,0.0,0.570861524344938,0.0,0.9395008117994426,0.5921471833114986,0.9971726379638712,1.0
13,0.92,0.0,0.3218774561940929,0.20168622038026038,0.037143595443313415,0.007248455996090544,0.21000578983001353,0.33807506185125674,0.9265015824323624,0.7035302949441675,1.0
14,0.89,0.0,0.12988866248533376,0.3258134085745447,0.16040339215702282,0.0,0.0,0.5599017151392577,0.9692930747712944,0.7000794851262877,0.9458076763337271
15,0.89,0.4947116735984737,0.32589844051940164,0.01773260104917016,0.0,0.15904217774377102,0.0,0.0,0.9262494081336993,0.5154771663048574,1.0
16,0.85,0.7121984001740841,0.3533877439353108,0.0,0.0,0.0,0.21452038692332703,0.07400288003209246,0.8767343697916455,0.34252943601809954,0.990271113868443
17,0.86,0.03737989852387964,0.280154940353056,0.0,0.11080094868029114,0.08828124908960013,0.004809276769172086,0.48105325211717737,0.9578355261314121,1.0,1.0
18,0.8,0.3482373019707238,0.0,0.08307214958248219,0.031534887265762486,0.14194412409927537,0.20069799752179926,0.05708084631277493,0.6982612214101622,0.7546865511683438,0.9402797490670625
19,0.78,0.08372744235191079,0.24278722515383513,0.0,0.1592496980177137,0.1466137596746884,0.0,0.09046546655986906,0.8705778556727396,0.7013799411349064,0.8557506073271346
20,0.75,0.28314234353684953,0.05581443227721103,0.03549276076383372,0.10946001877313988,0.1428004575826219,0.05944623937283562,0.09936144216991831,0.9765573775645154,0.41486249261452696,0.9826774852997369
21,0.74,0.22866502752236167,0.1438313822778745,0.24120098492578537,0.19375382897906004,0.0,0.0064010420657212574,0.0,0.7469482566895822,0.5151053119400453,1.0
22,0.71,0.16227769075243392,0.4285911101996302,0.07221751396349377,0.12035130409224995,0.2179225371462239,0.16921673396740644,0.0,0.7061023830502109,0.7193879309518048,1.0
