gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0.0,0.9430618969476496,1.0,0.24864285281253737,0.007146676871947798,0.04401072939522586,0.47785799749574365,0.6416385385782128,0.0,0.9738779602116746
0.0,0.832251799599597,0.943187733403182,0.2905768155555529,0.2019561620054664,0.1504752496529589,0.059851574432043614,0.31420885465615356,0.0,0.9689153014789474
0.0,0.8692142205597035,0.9536386037184801,0.29278312819432484,0.013055919529021298,0.20724037068953197,0.1428134894724623,0.24679743049708583,0.0,1.0
0.0,0.9747568571188872,0.9740352868646259,0.28291310472854925,0.11610241363766902,0.0,0.5581658458137035,0.6790732962204515,0.031847366813034364,1.0
0.057781241816391424,0.966687680347115,1.0,0.5144052769909154,0.01984813501704459,0.08721663545565239,0.34401923938108125,0.13606792874218887,0.0,0.9177628232581022
0.0075423233161500906,1.0,0.9549042048867142,0.297581780143037,0.14972520699734945,0.103849743401162,0.12280363979077487,0.10785162847324047,0.09297184755352761,1.0
0.044744206574044126,0.8392332874432243,0.997970485352827,0.21729134453892582,0.16918917918156587,0.19914211003450372,0.062447430025305214,0.34120113629180326,0.04660185436052898,0.9795999601023587
0.0031940167786711857,0.8768773362626336,0.9661550289982896,0.260561777358078,0.20140436077651855,0.0015664062253313085,0.7201257222304089,0.18081125092064151,0.05548915857605032,0.9969018200520541
0.010462254023060807,0.9137868756242754,0.8975601931141828,0.28899423969100074,0.3607435442396824,0.10785955172520063,0.5815136019041687,0.2976478134510472,0.0,1.0
0.0,1.0,0.9497336031390997,0.38952858221501574,0.015342736820586247,0.0,0.4506150834126807,0.6983319435698422,0.10491113227826596,1.0
0.028935765935297814,0.9418400328122484,0.9687975575227756,0.22928914083639182,0.21995437944706359,0.15910999975811652,0.5973704859869604,0.3245611047501904,0.0,1.0
0.07938240175590204,0.9122077472980412,0.9877848463837021,0.37279330208578837,0.06285675232959087,0.25680657093871934,0.1814561231266274,0.16520145611922282,0.10699427334173033,1.0
0.027294595046796287,0.9054739465342646,1.0,0.39393638207203574,0.03289646507096506,0.030816182157274292,0.44937142228718274,0.6619904337602512,0.0743516230367187,1.0
0.05974669537447887,0.9873376957524914,0.9320555026761445,0.337988804569502,0.11939684968768019,0.0,0.12774292109619023,0.2627894797597574,0.03588400586966097,0.9593411768361124
0.03483505148028018,1.0,0.9747578368639217,0.2977048624028784,0.055127480292344905,0.20425237381323008,0.12251637003106278,0.26978920485048846,0.1466527413608544,0.9775633830308833
0.00048046646597947764,0.89675551891235,0.98678690939688,0.2539874352390707,0.33189058231018376,0.1994463296276272,0.5633094935395493,0.21849079871332772,0.0,1.0
0.027906643018904876,0.8420090399671714,0.9420866897649146,0.3004355083790621,0.24058211017527023,0.26388391356492236,0.0663529893526565,0.1594740186691646,0.16142253510853966,0.9827716381616859
0.0191827923539593,0.9158553861196977,0.861009615029766,0.3557298803496575,0.06374829416387921,0.0,0.4576547845422216,0.6965662160180525,0.015845373748917452,1.0
0.031076943499304642,1.0,0.9092959315414574,0.32303558294165163,0.04326010707353186,0.0,0.5309100962749732,0.7198293091923504,0.02912867106134686,1.0
0.01559112998058879,0.8718614090441608,0.9850883662523566,0.3625773952849055,0.0,0.011487035572939137,0.478063454576674,0.7070100910366011,0.08589914572654472,1.0
0.03904967306819233,1.0,1.0,0.2457320750856852,0.17295445639806953,0.09367432494315914,0.1410639316443416,0.41443806472320666,0.0,0.9507245963647538
