generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
0,0.49,0.42370158729447094,0.6727628204076868,-0.11266632251138042,0.22032764876600575,-0.773683746453282,-0.5153728148777661,-0.3020035206149818,-0.787390965525631,0.7149558737906669,-0.2861353808363052,-0.48601600064118977,-0.255672770095009,-0.6269180698793306,0.15689685774200668
1,0.74,0.3230012975691848,0.16952493247792189,0.5061647239960518,-0.15516025162873087,-0.022969515995487022,0.11074171997515106,-1.0,-0.5994870957208059,-0.5245632049249824,-0.08463864867101328,-0.523833278547088,-0.5279087438482819,-0.8581196934850498,0.47908647206687993
2,0.6,0.2002712094667869,1.0,0.48603469384376013,-0.29602207613420317,0.22204070287709313,0.6710008109358969,0.6527507097042435,-0.6364269368946809,-0.2754557165691234,-0.3021864410560563,-0.03414939269466449,0.5985217462152952,-0.779058105615325,0.6878366256846242
3,0.56,0.1418942841983073,0.5189982179072512,-0.9576723689733552,-0.08118007120662099,-0.0755538952852563,0.46177925069599157,0.6628790156405769,-0.6688356348022366,-0.5324244244837406,0.1757517877318896,-0.3875071300974027,0.5247248871189257,-1.0,0.5314164002836483
4,0.5,0.4245826839524457,0.7845492421673586,-0.8350481162851809,-0.29787492028747736,-0.06313495183064452,0.7081173808885504,0.6959601561454323,-0.8430256187605424,-0.5474436487420817,0.27973077394148393,-0.22955542652156458,0.4705768907763575,-0.9307735505651263,0.6676093553947919
5,0.49,0.3472623303486294,0.9099944909398008,-1.0,-0.36156869177857154,-0.2108458190063339,0.44979717476587794,0.6154911673201451,-1.0,-0.14413359146403804,-0.2468850268210291,-0.05474232957877742,0.5349759143300545,-0.9736201906310448,0.1217532088725996
6,0.51,0.40266377973024015,0.20304686978164246,-0.7069429566895121,-0.2512417287217281,-0.21452073357646867,0.46836545752622827,0.8915726643787626,-0.46836549845715764,-0.04871572329336776,0.019071283515175244,-0.021913899851325996,0.3334966168645091,-0.9953056679186315,0.274394347207474
7,0.47,0.3090044288895297,0.5816486775603478,-1.0,-0.16479136047905385,-0.20235827180066884,0.13285119180939758,0.7426601047118571,-0.6882945085496962,-0.5791426819291244,0.5469402382546844,0.060016755272385286,0.4860979636220772,-0.8658834428894332,0.6666225223671081
8,0.48,0.7908552613296491,0.6390647903397099,-1.0,-0.22337100307660537,-0.3758638045258117,0.5068990042900305,0.9797450233246179,-0.990394960425067,-0.19354152032319025,-0.3755253237592678,-0.06520391908200662,0.5944968492867705,-0.8392859458550873,0.41563255371243657
9,0.51,0.7895472388209644,0.7622431920598461,-0.8960966738675076,-0.16557029975558984,-0.35578208349404683,0.27538979348352954,0.7608060949853309,-0.6067984297466702,0.07165409440845197,-0.14591553602646273,-0.3881523324853797,0.8639367998788923,-1.0,0.7163326146247309
10,0.51,1.0,1.0,-0.9259496354692834,-0.48199765501376646,-0.3078240708653808,0.39705431505677147,0.7066831902945422,-0.8451112886865537,-0.3403822545539143,-0.21088577081522508,-0.16157216440818478,0.9609829683086771,-0.8500663009235752,0.4366430085670641
11,0.48,0.5671602734642734,0.7763148861760498,-1.0,-0.42926513014360945,-0.293182919537691,0.5303948077656677,0.7471199318120079,-0.5615967045937912,-0.19557358983065826,-0.49179662601471297,-0.09463908133719398,0.9351215874186838,-0.9986411486407548,0.27035521282851716
12,0.45,0.46841388340801693,0.7195194646040151,0.30043435146284436,-0.2401798672381074,-0.2610183168820735,-0.020226365209986892,0.4550839717791043,-0.6357768123772856,0.17752189895684634,0.915833331356039,0.2276191352639819,1.0,-0.6626950397552143,0.7800251237371184
13,0.5,0.11497457217770338,0.18681771879271267,0.24978538831220884,-0.1778748260908025,-0.07654673319820696,-0.025197072436354134,0.5559701401641564,-0.6975256536836777,0.01254437364477895,0.7172468274667118,0.18068728817024718,0.6372792882666531,-0.5071079408251837,0.8099952823399688
14,0.54,0.10947399152730271,0.3710852289927265,0.05634878844847768,-0.41608701276188237,-0.18206998941058028,0.026016743431212935,0.4051033602953874,-0.55651171400585,0.043400360440007835,0.5971908076154513,0.30709807639940456,0.6902334491007157,-0.5899537456592101,0.6810501948617931
15,0.56,0.21331614716287328,0.2716691361975089,0.26514014655487306,-0.06280485415479872,-0.24624311754726264,-0.03878536998510003,0.6137346189195201,-0.5236473962415711,-0.28053411065379075,0.7312987393821765,0.47608184204198123,0.6985512791652326,-0.07019355480952606,0.5596834678819272
16,0.75,0.16446090554147066,0.32102019104271073,0.10657574553017835,-0.1998771356133338,-0.30295319076213517,-0.13906196335013202,0.5692902226996922,-0.5653376119568505,-0.16981236992750656,0.7255756311882241,0.6008904959442762,0.6829649845909157,0.08073402390836647,0.6101672470529169
17,0.78,0.21424254923685151,0.3133803248611967,0.39964088020842004,-0.08129543258823069,-0.1135245922422875,-0.25663073379640244,0.8256838998024831,-0.8496168154826191,-0.13076340718493196,0.46526825178022196,0.5102831827392333,0.6086616864878676,0.19162827210709604,0.5535293421147347
18,0.83,0.21021836190102172,0.17629895454433625,0.48866874145787553,-0.02714905255099212,-0.09827566427833397,-0.18456176375016703,0.7966834345253325,-0.9080076238855639,-0.2406108442385173,0.5717994896114276,0.6249609532088922,0.7534014873035293,0.18513686050888659,0.6531987704158272
19,0.83,-0.007434674266651564,0.24853102385552162,0.6249535177302197,-0.06864914710671347,-0.15795771701168143,-0.180512483964032,0.9190877461466691,-0.9905669756501049,-0.0841757175217723,0.5061474727134974,0.4551362709679402,0.9305903983617284,0.3894326155970306,0.6855007656514438
