generation,max_fitness,avg_fitness,std_fitness
79,0.63,0.579047619047619,0.02467015970854973
80,0.63,0.5495238095238093,0.02399924413019837
81,0.59,0.5366666666666665,0.02475274555879433
82,0.61,0.5747619047619049,0.021738499448596786
83,0.62,0.5623809523809523,0.02368539069608739
84,0.65,0.5719047619047618,0.032749997836284545
85,0.62,0.5547619047619046,0.0262984786123506
86,0.63,0.5585714285714284,0.030595006484207626
87,0.66,0.5766666666666668,0.02916836729735913
88,0.63,0.5719047619047621,0.021738499448596793
89,0.59,0.5504761904761902,0.021486693662244694
90,0.6,0.5571428571428569,0.022069771859536104
91,0.63,0.5666666666666668,0.02513455851504121
92,0.63,0.5695238095238098,0.023191991736925543
93,0.63,0.5690476190476191,0.027413024694522364
94,0.63,0.5700000000000001,0.020701966780270607
95,0.58,0.5457142857142855,0.01866277899263372
96,0.63,0.5638095238095238,0.02869813175870353
97,0.61,0.5685714285714286,0.019829202679673318
98,0.66,0.5590476190476189,0.03293641231579157
99,0.64,0.5885714285714287,0.02641891715558132
100,0.61,0.5504761904761903,0.026987861552961418
101,0.59,0.5595238095238094,0.018638462657886563
102,0.68,0.5719047619047618,0.03633430067987673
103,0.6,0.5590476190476189,0.020680048333912793
104,0.62,0.5542857142857142,0.030794468979475687
105,0.59,0.5471428571428569,0.020270282527421662
106,0.59,0.5338095238095237,0.02497163924214645
107,0.61,0.5423809523809523,0.030691205798708595
108,0.59,0.5319047619047618,0.028050812333377407
109,0.59,0.548095238095238,0.02217227947966249
110,0.6,0.5504761904761905,0.02886358563941281
111,0.6,0.546190476190476,0.02627259852215945
112,0.63,0.5314285714285715,0.03440455593940657
113,0.59,0.5323809523809523,0.027238761230619222
114,0.59,0.5342857142857144,0.02682774480191099
115,0.58,0.5342857142857143,0.023211538298959885
116,0.57,0.528095238095238,0.019424836242258225
117,0.64,0.5419047619047618,0.030956043739323817
118,0.61,0.5323809523809522,0.02706337569215775
119,0.6,0.5399999999999999,0.028452131897694573
120,0.6,0.5428571428571427,0.022707845747745446
121,0.64,0.5428571428571428,0.03507038598004184
122,0.6,0.5314285714285715,0.0329914439536929
123,0.59,0.5433333333333332,0.021894407490614547
124,0.61,0.520952380952381,0.032645974287624016
125,0.57,0.5152380952380954,0.025749534923039583
126,0.57,0.5214285714285714,0.020067911910195694
127,0.6,0.5423809523809523,0.027063375692157738
128,0.6,0.5299999999999999,0.030079260375911913
129,0.6,0.5457142857142856,0.024411439272335786
130,0.62,0.5657142857142855,0.029207211857515507
131,0.63,0.5847619047619049,0.02499886618744129
132,0.76,0.628095238095238,0.045629882399590434
133,0.76,0.6619047619047619,0.04635464199481127
134,0.77,0.6938095238095239,0.0387269059263761
135,0.86,0.7442857142857142,0.0595676029375691
136,0.83,0.7647619047619049,0.03171585867685089
137,0.85,0.7799999999999998,0.029920529661723826
138,0.87,0.7890476190476189,0.028934204820882495
139,0.9,0.8014285714285712,0.029485382057928985
140,0.88,0.8123809523809525,0.026168822217207763
141,0.89,0.8200000000000003,0.02760262237369415
142,0.88,0.8147619047619047,0.024807650052630654
143,0.9,0.8376190476190476,0.020448486241508457
144,0.9,0.8433333333333335,0.03550095013260152
145,0.89,0.8447619047619047,0.018674925286788185
146,0.91,0.8404761904761904,0.02733847637029967
147,0.91,0.857142857142857,0.022497165354319483
148,0.91,0.8471428571428573,0.026572964625340412
149,0.9,0.829047619047619,0.02286706134008183
150,0.88,0.8500000000000001,0.02246690688016278
151,0.89,0.8514285714285714,0.019095178719774706
152,0.89,0.8452380952380952,0.02259773431943748
153,0.92,0.8371428571428572,0.030416608424135825
154,0.91,0.8395238095238095,0.02785612533754223
155,0.87,0.83,0.016035674514745458
156,0.86,0.8319047619047618,0.013669238185149835
157,0.9,0.8390476190476189,0.025430533186321307
158,0.91,0.8414285714285713,0.03270149469217028
159,0.92,0.8309523809523811,0.029261507610928016
160,0.91,0.8357142857142857,0.03125493158366083
161,0.9,0.8323809523809526,0.027413024694522375
162,0.9,0.8361904761904762,0.02516160916880553
163,0.9,0.8433333333333334,0.023367322183591055
164,0.88,0.8300000000000002,0.020470652628766347
165,0.89,0.848095238095238,0.019424836242258246
166,0.9,0.8361904761904762,0.023999244130198383
167,0.89,0.8352380952380953,0.024224947318051235
168,0.92,0.8433333333333332,0.029493071556575292
169,0.88,0.8366666666666667,0.02316264096574343
170,0.88,0.8214285714285716,0.018844151368961292
171,0.9,0.8476190476190475,0.02158146513071365
172,0.89,0.8433333333333332,0.02123190172343616
173,0.87,0.8238095238095239,0.02339641618388235
174,0.86,0.8209523809523812,0.020680048333912796
175,0.9,0.846190476190476,0.02058112646188031
176,0.87,0.8152380952380954,0.020614153163726986
177,0.86,0.8119047619047619,0.020146853144101095
178,0.9,0.8190476190476194,0.02688684612093923
179,0.84,0.8161904761904764,0.017036708399998362
180,0.89,0.8409523809523808,0.024476375763612186
181,0.87,0.8171428571428575,0.018808016817268066
182,0.86,0.8233333333333336,0.017548119783512627
183,0.9,0.8342857142857143,0.024605734633835828
184,0.94,0.8447619047619048,0.027880535558675146
185,0.9,0.8452380952380952,0.021738499448596835
186,0.88,0.8428571428571429,0.019059520091609064
187,0.91,0.8423809523809522,0.02180099646144687
188,0.9,0.8295238095238096,0.03184429237581044
189,0.91,0.8338095238095239,0.03552010704566002
190,0.89,0.839047619047619,0.01849189317995011
191,0.92,0.8385714285714285,0.024743582965269694
192,0.9,0.8304761904761907,0.027163734660860295
193,0.87,0.8233333333333336,0.02253744679276041
194,0.89,0.8209523809523809,0.030535656270250268
195,0.9,0.8428571428571429,0.024522653694445215
196,0.91,0.8261904761904765,0.028195945415404676
197,0.9,0.8276190476190477,0.02860315698605943
198,0.89,0.842857142857143,0.022707845747745477
199,0.9,0.821904761904762,0.026658161909101707
200,0.9,0.8333333333333334,0.022747754119040363
