generation,max_fitness,avg_fitness,std_fitness
0,0.91,0.8228571428571427,0.047121207149916106
1,0.91,0.7600000000000002,0.05407226205560042
2,0.87,0.8014285714285714,0.03226168511610346
3,0.92,0.8509523809523808,0.024476375763612206
4,0.89,0.8433333333333334,0.022537446792760457
5,0.89,0.8542857142857142,0.015297503242103832
6,0.89,0.8480952380952379,0.014013275209106831
7,0.88,0.8514285714285712,0.013899542399358512
8,0.93,0.853333333333333,0.02475274555879436
9,0.9,0.8566666666666666,0.015223207012519805
10,0.91,0.8638095238095237,0.019389783877621285
11,0.93,0.8595238095238096,0.02298574930694701
12,0.9,0.8590476190476191,0.017431433540688705
13,0.92,0.8457142857142856,0.020832993194502266
14,0.89,0.839047619047619,0.019494751895674987
15,0.89,0.8390476190476189,0.025617100297738594
16,0.85,0.8119047619047619,0.01892819706128739
17,0.86,0.7876190476190474,0.02408413069790816
18,0.8,0.7614285714285713,0.014238015607358158
19,0.78,0.735714285714286,0.021728065802952085
20,0.75,0.7104761904761903,0.020113059125659898
21,0.74,0.7023809523809522,0.017969487870584
22,0.71,0.6838095238095236,0.012901159222994313
23,0.74,0.6838095238095238,0.022985749306946964
24,0.72,0.6799999999999999,0.01772810520855834
25,0.73,0.6771428571428572,0.02118913853455901
26,0.71,0.6676190476190477,0.01687623347301841
27,0.69,0.6623809523809525,0.01411003084764672
28,0.72,0.6823809523809523,0.018232561637215827
29,0.7,0.6576190476190479,0.01823256163721585
30,0.74,0.6604761904761908,0.027856125337542212
31,0.69,0.6561904761904765,0.018892223261787962
32,0.72,0.6680952380952382,0.02342547404999778
33,0.73,0.6704761904761906,0.01675486865310397
34,0.74,0.6885714285714285,0.02376185704738026
35,0.72,0.6914285714285713,0.014891900734392241
36,0.75,0.7095238095238093,0.020811212746106825
37,0.78,0.7085714285714284,0.02335761613034424
38,0.76,0.7252380952380956,0.013669238185149844
39,0.77,0.7195238095238093,0.02497163924214649
40,0.77,0.7319047619047623,0.018928197061287434
41,0.79,0.7390476190476194,0.02090904609533349
42,0.81,0.7595238095238096,0.02497163924214649
43,0.81,0.7752380952380953,0.021071092276035815
44,0.83,0.7733333333333334,0.020548046676563257
45,0.85,0.7847619047619047,0.026658161909101717
46,0.83,0.7885714285714284,0.019342948582466556
47,0.84,0.7990476190476189,0.016302135970117784
48,0.84,0.8109523809523813,0.011914281907806445
49,0.84,0.8071428571428575,0.014521857792358933
50,0.88,0.8090476190476191,0.020680048333912803
51,0.87,0.8180952380952382,0.025376976370427077
52,0.9,0.8257142857142858,0.02321153829895987
53,0.88,0.8314285714285716,0.01982920267967333
54,0.88,0.8309523809523809,0.01874763779526622
55,0.86,0.8261904761904763,0.012526615655205615
56,0.87,0.8366666666666667,0.011683661091795531
57,0.87,0.8371428571428572,0.01577908716741039
58,0.9,0.8285714285714286,0.023357616130344226
59,0.89,0.8366666666666667,0.016996731711975965
60,0.84,0.8257142857142857,0.009035079029052503
61,0.87,0.8380952380952381,0.012196427118919722
62,0.88,0.8485714285714284,0.01612029607601026
63,0.9,0.8400000000000001,0.02115700942049817
64,0.87,0.8395238095238095,0.013964645998681136
65,0.86,0.832857142857143,0.013502330360721751
66,0.85,0.8209523809523812,0.015707069049972003
67,0.89,0.8385714285714285,0.022314999074019026
68,0.88,0.8338095238095239,0.021707183466745668
69,0.87,0.8333333333333334,0.016134356520092766
70,0.86,0.8271428571428572,0.014846149779161792
71,0.86,0.8271428571428572,0.01577908716741036
72,0.87,0.8204761904761907,0.01675486865310396
73,0.89,0.8314285714285715,0.018331787195162055
74,0.9,0.8357142857142857,0.019897697538834462
75,0.9,0.8309523809523811,0.021800996461446846
76,0.87,0.8304761904761906,0.017036708399998386
77,0.86,0.8357142857142856,0.014661718398419673
78,0.87,0.8380952380952381,0.014677176197545196
79,0.88,0.831904761904762,0.021956460730282852
80,0.86,0.8276190476190477,0.015088551921671273
81,0.87,0.8242857142857144,0.017340134720031524
82,0.86,0.8247619047619048,0.014677176197545154
83,0.86,0.8261904761904765,0.018120283419467066
84,0.87,0.8242857142857145,0.017340134720031524
85,0.84,0.8152380952380957,0.010962728031639331
86,0.84,0.8023809523809523,0.015707069049972017
87,0.87,0.813809523809524,0.021263917677872456
88,0.87,0.8233333333333335,0.016996731711975924
89,0.86,0.8104761904761902,0.02214157702392887
90,0.83,0.8071428571428575,0.01200906686944615
91,0.84,0.803809523809524,0.013964645998681099
92,0.84,0.8057142857142858,0.01649572197684642
93,0.88,0.8104761904761906,0.022141577023928875
94,0.84,0.8033333333333336,0.01781741612749494
95,0.85,0.8019047619047617,0.020843874884037397
96,0.84,0.7952380952380949,0.017076591501943905
97,0.85,0.8033333333333333,0.018344152651674477
98,0.84,0.8028571428571428,0.018553104513122032
99,0.84,0.7990476190476191,0.02090904609533346
100,0.82,0.7871428571428568,0.012777531299998797
101,0.86,0.7928571428571426,0.02141269252944486
102,0.84,0.7838095238095237,0.02081121274610681
103,0.84,0.7833333333333331,0.021231901723436135
104,0.83,0.7980952380952379,0.014013275209106803
105,0.83,0.7890476190476188,0.018491893179950078
106,0.83,0.8042857142857146,0.016204475740165262
107,0.86,0.8028571428571428,0.020503857277724725
108,0.82,0.7914285714285711,0.012065580437447548
109,0.84,0.7966666666666663,0.016714217880746892
110,0.85,0.7942857142857142,0.018916213396229713
111,0.89,0.7914285714285711,0.028163758252611887
112,0.82,0.7895238095238093,0.012526615655205622
113,0.82,0.7971428571428569,0.014846149779161794
114,0.84,0.7966666666666663,0.015836465855538922
115,0.85,0.8047619047619049,0.01789361355052944
116,0.85,0.8047619047619049,0.017893613550529437
