generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0,0.93,0.2835236888520871,0.1845912149052379,0.523436020259352,0.15883263643045165,0.1992985180780389,0.7076008262095878,0.14129453020740979,0.5594106840036691,0.14771613140872963,0.03536896609868656
1,0.79,0.7203909673179681,0.5554513720890571,0.19740708035382987,0.06653424300201431,0.043994454684488545,0.17243893709575764,0.10492386379864051,0.221380825092057,0.2542621307337094,0.8894713525988818
2,0.82,0.6692516971369632,0.4511727728059651,0.8946746464026516,0.857312993505086,0.08853229316660599,0.08466253353814503,0.8072698415878745,0.5407306118371213,0.6859407987613576,0.8720687447202415
3,0.86,0.0,0.8291239335171642,0.3839633634046291,0.12934402286671345,0.8159499472034699,0.12753039190836474,0.8719428151078565,0.5005575400467742,0.09244861711739112,0.9922133519781551
4,0.8,0.0,0.0,0.06896108765992918,0.3658070575643059,0.4075855883857307,0.21669382701211815,0.39040192884400937,0.1456041753115112,0.09121505937906196,0.9795127061816955
5,0.81,0.0,0.09632717273784482,0.23894508099566236,0.3420143730053289,0.4457727569383221,0.38939010172928634,0.4458217076007284,0.31609100123122,0.19620422449696093,1.0
6,0.78,0.5452912024217214,0.23460781813217424,0.4932988131151454,0.19694803591021737,0.1828931521863265,0.2254003347873959,0.2326076810776635,0.7496868274925909,0.467156066314505,1.0
7,0.76,0.5807444170757343,0.7999834243178474,0.0,0.21689547943568938,0.015675218263558187,0.2329974850094969,0.06153344891515637,0.3822881861652084,0.33180587722705607,1.0
8,0.78,0.22572208686034226,0.14340944509974368,0.46593038150609795,0.09722299021818169,0.11917944882299683,0.28549701927516824,0.007007690251921904,0.9166279328164326,0.6170501508163274,1.0
9,0.78,0.2996158013093244,0.8144047143335149,0.6026646137829471,0.14589819928119063,0.03884382133963346,0.023912000829995866,0.039796593619832565,0.7952132956737562,0.25692993043223405,1.0
