generation,fitness,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9,gene_10,gene_11,gene_12,gene_13
0,0.35,-0.07440520553932783,-0.33542561993598574,-0.15770333274821224,-0.9404720254884023,-0.6247407945889538,-0.7291337577044479,0.39348871088848414,0.5112392245811597,-0.8251227281492253,-0.1184126753094572,0.6908959595619701,-0.7260231264833599,-0.9371053269200595,0.8397690481634414
1,0.47,0.5709953004860504,-0.7452198464856942,0.076216972000766,0.4995870087309656,0.8666222500963751,-0.7181230157469611,-0.13137817835754773,-0.6794559884027151,-0.07218966465853481,0.25782489912564616,0.8136550275641098,0.6316421400842336,-0.8789216043574135,-0.501640077311826
2,0.49,0.6126171181419579,-0.06425466872043789,0.4650092941631115,0.604000544327049,0.2244863575422238,-0.9579620380732061,0.7912131110759617,-0.7776552405536548,-0.020150692436946442,-0.30870428170537784,0.9166565032115271,0.7250135133445853,-0.9395435093232283,0.44499922245889817
3,0.7,0.6890907521099809,0.03884238246214368,0.4736219008934993,0.4499440477742348,0.1691662424920179,-1.0,0.8126481144627029,-0.902306688384141,-0.1550134067004912,-0.5004880790589501,1.0,0.4845297914588078,-0.91180584354953,0.5151919270314316
4,0.73,0.6768524491132005,0.24814093587512231,0.6617683509620738,0.5847824477190176,0.1464174010977675,-0.9194228788129689,0.8321530508157473,-0.8021974962829584,-0.1803287138176276,-0.5880549988778562,1.0,0.5066031245137439,-0.7582195956413458,0.2861422311990757
5,0.69,0.6792652824964667,-0.01857566216021246,0.6998606216131211,0.2937365469655483,-0.19598108040801646,-1.0,0.7624494794127822,-0.8212442407786592,-0.27326935364446986,-0.7206841612253534,1.0,0.6411317277469268,-0.9776181880082008,0.456391094522725
6,0.7,0.778957216552217,0.05078508245180234,0.3467127054889703,0.12728129183874326,-0.16473856120782115,-0.6462617689020806,1.0,-0.9366058546543431,-0.220123321672622,-0.515194426163527,1.0,0.1706503165249079,-0.9776690234778327,0.36783091980167965
7,0.66,0.4853208148251446,-0.26289864136957397,0.5551257762597783,0.12593879121298848,-0.056376231183769006,-0.6098191513850671,0.6996860131231474,-0.6760455281130336,-0.40641170729525344,-0.6430777775796098,1.0,0.7031916532667305,-1.0,0.2205061394885302
8,0.7,0.7567461737107873,-0.11966350811668863,0.4031111118656554,0.20095073776865086,-0.01892449363253316,-1.0,0.9209544186787986,-1.0,-0.43674756972218276,-0.9829698282720656,0.9170723226751222,0.9116467036095522,-0.750871803665867,0.30156522573549394
9,0.69,0.583142116888319,-0.07753856666251402,0.3744033008156856,-0.07513746968157703,0.043903666037051606,-0.7449808573722353,0.6897380467487726,-0.3968804868151818,-0.411200031567665,-0.5885472202332283,0.744529156815087,0.6000895525068723,-0.6983079129967659,0.23010068889095056
10,0.74,0.3399491912703561,-0.287656337795935,0.37100183151120525,0.16879496030061955,-0.2605104820979168,-0.6083114596413925,0.730367890212834,-0.9655854527607225,-0.42658626067086336,-0.6773017751595699,1.0,0.43634876061541555,-0.8867416869073342,0.28537428822434463
11,0.69,0.4958080784261883,-0.16878935852683918,0.652399862016349,0.2644836775579809,-0.17143555655587644,-0.45241149262682906,0.550781073969457,-0.4721093026772042,-0.13750533218464941,-0.44214927446721297,1.0,0.881528018630119,-0.7199421925799335,0.139161530411504
12,0.67,0.32744202920038423,-0.2265078831102361,0.2753848917446736,0.027307781362211323,-0.27649522282851824,-0.6383445709664091,0.579549629589275,-0.6470107386531542,-0.42527808693407787,-0.8021861713542683,1.0,0.6580205433111088,-0.8937672817416044,0.07044278339727479
13,0.68,0.5507916848726799,-0.21509381850478748,0.38086430589056514,0.34129880487808395,-0.15103452376800897,-0.958879857163485,0.6945522664346587,-0.9920282948685677,-0.46603018069649393,-1.0,1.0,0.7542716765659451,-0.6615626454478434,0.07203337582557073
14,0.66,0.7936464095578566,-0.13844368682481206,0.13042607020745797,0.20708276500213546,-0.20517728754390163,-0.8616141688467251,0.738233165006588,-0.9296108160248547,-0.15304531845903557,-0.8189271827419634,1.0,0.7837216826947538,-0.8883479882512324,0.0038182948233527435
15,0.67,0.4241718718104514,-0.2015973010287037,0.09482527488788016,0.3201211887599961,-0.1713701754388075,-0.5737052107925218,0.7880904682705898,-0.08674077417876142,-0.5024913335179686,-0.8275309444639789,1.0,0.7246190277023412,-0.7677623039663706,0.030691652578962142
16,0.65,0.5070307607311262,-0.3444317392875339,0.42997485690880755,0.1120739432439442,-0.1690520370899436,-0.7862177119568332,0.6100548484326125,-0.40358950399532384,-0.5743055536546892,-0.5705695674258366,0.8749569436504281,0.7945580690280901,-0.7310867752642463,-0.07909956015540895
17,0.66,0.434595486280294,-0.23026387030151027,0.1724001495527982,0.022913912750601416,-0.3343241249176809,-0.8732743714625791,0.8134508696662655,-0.1284059677434766,-0.22116340730054723,-0.8612255361272951,1.0,0.47303853473912005,-0.6025435991488365,0.13257780306796696
18,0.62,0.40216076505397735,-0.16826186331488344,0.27047319792731106,0.14842389568541295,-0.004121192187235723,-0.3041849102573763,1.0,-0.1428637011121838,-0.5276110599333075,-0.8501610988628492,1.0,0.6193906323977078,-0.8690837907044631,-0.09684617767829024
19,0.63,0.4610569274214254,-0.41161070113728887,0.01345242372282747,0.18382068942441226,-0.30953985306245646,-0.7810162544979246,0.7775196686375626,-0.17692542473256218,-0.0186221946576388,-0.6134339365019221,0.8717828213614301,0.5369725416861304,-0.7362409887144102,0.023280466167784203
20,0.59,0.5324954818003177,-0.0339260181895194,0.09493690817580834,0.24135647272520686,-0.2850724143372291,-1.0,0.9140354838080403,0.16460613515881017,-0.09452082178358767,-0.7992763002598295,0.985651451432559,0.47088776823873413,-0.6669055983058082,-0.13692198077506235
21,0.62,0.5247897218135692,-0.28359969456139444,0.23828671565845416,0.02704070125453921,-0.3247619859297246,-0.9781602613847016,0.935386301608259,0.1548283943390124,-0.3555657935919051,-0.6586528732831668,1.0,0.5708813298869927,-0.7378620584803979,-0.17691562091166568
22,0.62,0.4312049876468321,-0.19807149295845272,0.03663669153909743,0.11812082108984151,-0.1718108122549683,-1.0,1.0,0.24955166730991707,0.0013326368645958445,-0.5954347049866945,0.8861178043568265,0.5565696447846012,-0.7636498223622112,-0.0945705838537831
23,0.6,0.42136286007892965,-0.3624314056449314,0.3228706062311156,0.10291606088277086,-0.2970605259023437,-0.9773402086183473,0.8653235608823193,-0.19645742378102318,0.035729119993620925,-0.5834569509711789,1.0,0.2997994962517377,-1.0,-0.14381400192716334
24,0.59,0.4599272424372533,-0.3395161235521862,0.4446506400680004,0.037900231914614065,-0.2689775925304838,-0.6726110783821266,0.8654968964697148,-0.0808505089156639,-0.06209976694688586,-0.6213571805514373,0.9320061363788428,0.4248782296406038,-1.0,-0.16433785492027253
25,0.62,0.452732274391476,-0.49814660559111207,0.25471259105155114,0.08817490988413029,-0.27125163888311044,-0.3156169961525387,0.36480618818503585,-0.5251418290055784,-0.007893807686427452,-0.5048882144282203,1.0,0.4573205755945099,-0.6064382717780483,0.028385154408660913
26,0.64,0.4427752366404265,-0.3112977923307395,0.8800668201595642,0.13743823992189247,-0.09627211488291784,-0.42931417915984166,0.47499095098981003,0.05978209113146041,-0.01692058602595535,-0.5775433242692626,0.9648748817859805,0.1756095842654792,-0.8695898316799895,0.17276766856743458
27,0.61,0.36547839732521425,-0.3940433414862064,0.7610204287446969,0.07768565639208524,-0.15881711765672932,-0.5460417947824927,0.7407465855909395,-0.12719522499556135,-0.3619973378799744,-0.5968246192504911,0.9419487075218926,0.5490825612695139,-0.940895164132731,-0.16796987283524076
28,0.57,0.3575599713597013,-0.48977785395937956,0.6399983009355299,0.23196634900986823,-0.09150907512777598,-0.38324914480314815,0.4289350903041227,-0.4141233420045253,0.05010019384907714,-0.4401970958562853,0.9865837360908145,0.2556755793283726,-1.0,-0.09967144068090061
29,0.62,0.3598762322934289,-0.35328405439915755,0.8467726211169776,0.05431801655428114,-0.10515951137664069,-0.2924496482353056,0.5825978694736057,0.15059447426215136,0.04435382859224464,-0.5780925344739298,1.0,0.19448451126205107,-0.7576315905743811,0.01173641802818752
30,0.68,0.3813610931552003,-0.4380933982991839,0.9351982495939221,0.1599507155469138,-0.14111391543348928,-0.14865210366943798,0.6629996908836487,0.1164956870516978,-0.1337951903269337,-0.850440540624363,0.9919815395145213,0.05709102019089783,-1.0,0.027360590464986748
31,0.65,0.4941116203288417,-0.6196925867017832,0.6871829276312943,0.08120077615877948,-0.13904420038194895,-0.2162960769990926,0.6364268479041005,-0.011304315074277399,0.0012388735212170154,-0.9250492155503269,0.9127545211619019,0.08676533913707818,-1.0,0.13353810221106016
32,0.68,0.38564589344053807,-0.3188199629107422,0.649963900377306,0.09716246652899835,-0.052112767229908805,-0.4445916353601135,0.6206465664574974,-0.1655923973602183,-0.023240090818240414,-0.9817452073412498,0.960511609149916,0.3705625449238619,-1.0,0.23783752043380357
33,0.64,0.7160875194488339,-0.24152956336990353,0.7358267547992635,-0.19357021658811047,-0.16808432052278802,-0.5432044494776178,0.14916861652260613,0.08308534915285079,0.1156078753414398,-0.9796681489593747,1.0,0.056543551041554126,-0.9725956961729144,-0.10156614193647241
34,0.67,0.549554970886157,-0.6913028097274547,0.7893914062361012,-0.043305616900403264,-0.4238918434013772,-0.03645351710942257,-0.027790392883475824,-0.06596437119601575,0.12390886114657873,-0.7701512847639289,1.0,0.0786524586017895,-0.8504040160903544,0.1411498338555307
35,0.67,0.7101828788073301,-0.6547790852868766,0.7388538776325827,-0.19317867553837098,-0.6498117926787609,0.007180753051432023,0.019413842119310173,-0.024290013845305644,0.21254207195036764,-0.8812029290326276,0.9814274345052608,-0.07741132169348423,-0.737778320571452,0.1322237950603824
36,0.66,0.4867273643011669,-0.47056975467648193,0.7333567527529401,-0.13182181927289488,-0.3719216674447029,-0.2627930138258164,-0.11395946770040559,0.11472564281733331,0.029673523315685152,-1.0,0.7922015580916919,0.15519201619520784,-0.8782813476693954,-0.15932769394715543
37,0.71,0.5444399518778628,-0.3967949961811527,0.770040481375267,-0.17448991579086287,0.003851538515404927,-0.24265280127266367,-0.30120872077270366,-0.2217670045063393,-0.1964316791149301,-0.7255582358710563,0.9265692923001669,-0.10017736646185854,-1.0,0.05802709398628514
38,0.67,0.7223596321396879,-0.7960842014423698,1.0,-0.11131361097749035,-0.2497948914904142,-0.09929755768324248,0.4455243278575344,0.03544528583557013,-0.14330546008619996,-0.8435773952689326,1.0,-0.046323017980326286,-0.960153591071802,0.27281939648426384
39,0.7,0.7462931627588913,-0.32584368291241944,0.8977874235893639,-0.25652926850388225,-0.05950375187161322,-0.0602590029265391,0.30756548319705584,-0.35519907813271084,-0.5001081890217225,-0.9383232535716057,0.9765522812129716,-0.11310539837431698,-0.7847944951762584,0.3391028177060587
40,0.7,0.6024281241445743,-0.6731265365113559,0.9439341741766181,-0.03114156201701708,-0.36729333614056114,-0.06176895329821785,-0.06589837077846049,-0.1770934674126748,-0.0986162528460961,-0.7795102211089159,0.997789810408385,-0.01756854208150407,-0.890147490111325,0.06637024110057858
41,0.73,0.802684672231133,-0.19982029256472703,0.9582209278092588,-0.18543806756568296,-0.15858607157471194,0.2406433472814794,0.3163708442642329,-0.30335635376697967,-0.7155915428371995,-1.0,1.0,-0.10482549532482037,-0.728633679073531,0.3093156436788413
