gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7,gene_8,gene_9
0.11711283020390133,0.04169558228697582,0.9616652577064341,0.18771858148672474,0.05184440093394373,0.06279304798448193,0.16171091531235843,0.9008356037664,0.943029664861168,0.9374452410372197
0.013085233289461748,0.07755750556511297,1.0,0.15882124627962532,0.17758330221300828,0.0,0.033284621203039974,0.38633851760401466,0.8702290377975159,0.9814114474995538
0.0,0.09927400816465018,1.0,0.0,0.19909691975754146,0.0,0.16392504895402266,0.8787743271728555,0.8296896931309785,0.9629121924998205
0.06984466832315518,0.0649930452259562,1.0,0.1130576599228556,0.09911814718809162,0.013964387886604077,0.01090894663472665,0.434301866855963,0.9735243694693243,0.9820931228898986
0.0,0.0,0.9416787917121242,0.08058352518913968,0.13294881560575622,0.024085583327625983,0.11065618975966122,0.85858412618529,0.9037011817029802,0.9708466237838993
0.013463422443360296,0.11572680903818303,0.8239937762620104,0.07947686932427676,0.060628050810452534,0.013608289709494044,0.19733124817543024,0.6677477883340804,0.9262834072835513,1.0
0.04791509754255883,0.1374128469504079,0.8353089792813212,0.0,0.031552829998328244,0.14671112938671327,0.09435903141580629,0.3207429734951661,0.9602201807585464,0.9689377924850081
0.08455263915827262,0.07529935231010661,0.8912995735836701,0.04450638076810052,0.0,0.0,0.14174367334712726,0.6665609535821311,0.8184627276128067,0.9769002125404442
0.038267248647560266,0.0,1.0,0.016593929994191577,0.07680641219488016,0.06638638206339999,0.10720782564796462,0.8746553926862111,0.9237052561469881,0.9065578294803261
0.0,0.0267127561992383,0.931124711675437,0.1821753059747867,0.15242214866177625,0.048840104549475,0.17121919680121614,0.8365740439119826,0.7810257346505042,1.0
0.0,0.0,0.9299274551595723,0.09284874765076433,0.03542527103068059,0.13355312708218758,0.1209573260058418,0.8388807803373958,0.903084077765634,0.9947561015548347
0.015838071548188587,0.08419370705251228,0.887416373561302,0.0,0.009157353766759975,0.050742629627073044,0.07203135447499696,0.6625655212223648,0.8281069790067666,0.971422959797896
0.06668688926318049,0.0,0.9744646380509555,0.0,0.1189819086707437,0.0036569130887489673,0.14912351387592607,0.376390877995766,1.0,0.9339822841829386
0.06642836473828616,0.0,0.9687758995986833,0.02661126258146909,0.13582508872757998,0.06688148501798627,0.21644298444774926,0.9121001401854805,0.9347203895690178,0.8141734158026364
0.14124515851218578,0.040236689587720434,0.9013977115156099,0.17651688760232903,0.01649997126987959,0.0,0.1081710268406251,0.9552904655963819,0.8692904166203571,0.9442077534230211
0.11439703706591989,0.017967874122906118,0.8971146157046914,0.0,0.0,0.0,0.11069976905950618,0.7269978988930264,0.8302505373057124,1.0
0.07610537001214365,0.08440605221880709,0.9687647345041123,0.21429005996808334,0.1770790094879296,0.006035670983778331,0.05344286495313256,0.4087241420809569,0.946017536894145,1.0
0.0,0.0,0.8469212247054867,0.04583303165370041,0.09815390353973033,0.013614637792450065,0.09439277561878359,0.6443545723951005,0.895640295848168,1.0
0.0805439959128373,0.043694945392162135,0.8091695108067687,0.04115231569737144,0.02594934668903774,0.0,0.08713116353073755,0.6596902067544277,0.8640989609060379,0.9386348801990585
0.0,0.08988210755470524,1.0,0.0,0.08834487813304147,0.03031893746028007,0.10220529521786322,0.6023980624548362,1.0,0.865249228846019
0.0,0.0731985893974974,0.9120207053133589,0.0613089378046515,0.08666605224341703,0.06545796462038748,0.1433532590268367,0.9435763635913615,0.8689656447042553,0.8555165287380049
